:Product: 202111_ace_swepam_1h.txt
:Issued: 2021 Dec 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 11 17  1100   59535   39600    0        1.9      605.3     2.18e+05
2021 11 17  1200   59535   43200    0        2.1      610.8     1.63e+05
2021 11 17  1300   59535   46800    0        1.7      599.8     1.63e+05
2021 11 17  1400   59535   50400    0        2.1      603.5     1.56e+05
2021 11 17  1500   59535   54000    0        2.4      600.4     1.72e+05
2021 11 17  1600   59535   57600    0        1.8      596.2     1.67e+05
2021 11 17  1700   59535   61200    0        2.0      588.1     1.67e+05
2021 11 17  1800   59535   64800    0        2.1      585.7     1.51e+05
2021 11 17  1900   59535   68400    0        2.5      573.6     1.58e+05
2021 11 17  2000   59535   72000    0        2.5      572.7     1.29e+05
2021 11 17  2100   59535   75600    3    -9999.9    -9999.9    -1.00e+05
2021 11 17  2200   59535   79200    9    -9999.9    -9999.9    -1.00e+05
2021 11 17  2300   59535   82800    9    -9999.9    -9999.9    -1.00e+05
2021 11 18  0000   59536       0    0        1.1      528.6     1.87e+05
2021 11 18  0100   59536    3600    0        6.8      511.7     1.04e+05
2021 11 18  0200   59536    7200    0        2.2      511.5     1.18e+05
2021 11 18  0300   59536   10800    0        3.3      522.6     1.40e+05
2021 11 18  0400   59536   14400    0        1.9      552.2     1.12e+05
2021 11 18  0500   59536   18000    1        4.7      556.2     2.76e+05
2021 11 18  0600   59536   21600    0        2.0      532.9     1.34e+05
2021 11 18  0700   59536   25200    0        2.0      532.6     1.32e+05
2021 11 18  0800   59536   28800    0        2.0      524.9     1.35e+05
2021 11 18  0900   59536   32400    0        2.5      521.7     1.20e+05
2021 11 18  1000   59536   36000    0        1.8      517.8     1.09e+05
2021 11 18  1100   59536   39600    0        1.5      533.4     1.25e+05
2021 11 18  1200   59536   43200    0        1.6      533.3     1.25e+05
2021 11 18  1300   59536   46800    0        1.8      534.5     9.32e+04
2021 11 18  1400   59536   50400    0        1.6      527.7     1.05e+05
2021 11 18  1500   59536   54000    0        1.6      527.3     1.01e+05
2021 11 18  1600   59536   57600    0        1.5      526.2     1.02e+05
2021 11 18  1700   59536   61200    1        1.4      523.9     1.25e+05
2021 11 18  1800   59536   64800    3    -9999.9    -9999.9    -1.00e+05
2021 11 18  1900   59536   68400    1        1.5      492.8     1.24e+05
2021 11 18  2000   59536   72000    0        1.1      489.9     1.07e+05
2021 11 18  2100   59536   75600    0        1.3      479.4     9.23e+04
2021 11 18  2200   59536   79200    3    -9999.9    -9999.9    -1.00e+05
2021 11 18  2300   59536   82800    6    -9999.9    -9999.9    -1.00e+05
2021 11 19  0000   59537       0    9    -9999.9    -9999.9    -1.00e+05
2021 11 19  0100   59537    3600    9    -9999.9    -9999.9    -1.00e+05
2021 11 19  0200   59537    7200    0        1.2      494.8     1.11e+05
2021 11 19  0300   59537   10800    0        1.7      486.3     7.77e+04
2021 11 19  0400   59537   14400    6        2.5      468.3     8.22e+04
2021 11 19  0500   59537   18000    1        3.6      468.9     1.13e+05
2021 11 19  0600   59537   21600    1        2.9      461.4     6.23e+04
2021 11 19  0700   59537   25200    0        2.7      459.9     5.17e+04
2021 11 19  0800   59537   28800    0        2.5      456.2     5.53e+04
2021 11 19  0900   59537   32400    0        2.5      452.1     6.12e+04
2021 11 19  1000   59537   36000    0        2.0      457.8     6.21e+04
2021 11 19  1100   59537   39600    0        2.5      453.1     5.82e+04
2021 11 19  1200   59537   43200    0        2.8      446.4     6.13e+04
2021 11 19  1300   59537   46800    0        2.8      456.4     4.22e+04
2021 11 19  1400   59537   50400    0        3.1      438.9     4.60e+04
2021 11 19  1500   59537   54000    0        4.8      438.8     4.72e+04
2021 11 19  1600   59537   57600    0        2.6      437.2     6.37e+04
2021 11 19  1700   59537   61200    0        3.1      430.9     6.48e+04
2021 11 19  1800   59537   64800    0        5.0      425.8     6.48e+04
2021 11 19  1900   59537   68400    0        6.6      428.4     6.37e+04
2021 11 19  2000   59537   72000    0        8.2      438.5     4.56e+04
2021 11 19  2100   59537   75600    0        9.9      446.1     3.60e+04
2021 11 19  2200   59537   79200    0       12.1      427.7     6.50e+04
2021 11 19  2300   59537   82800    0       12.8      449.7     9.16e+04
2021 11 20  0000   59538       0    0       11.4      439.2     1.04e+05
2021 11 20  0100   59538    3600    0        8.9      422.7     9.75e+04
2021 11 20  0200   59538    7200    0        7.8      413.2     7.86e+04
2021 11 20  0300   59538   10800    0        8.3      417.1     1.13e+05
2021 11 20  0400   59538   14400    0        5.7      416.9     8.41e+04
2021 11 20  0500   59538   18000    0        2.8      445.0     1.23e+05
2021 11 20  0600   59538   21600    0        2.9      504.4     1.94e+05
2021 11 20  0700   59538   25200    0        2.5      516.8     2.46e+05
2021 11 20  0800   59538   28800    0        4.2      509.9     2.04e+05
2021 11 20  0900   59538   32400    0        2.7      515.4     2.78e+05
2021 11 20  1000   59538   36000    1        3.9      529.4     2.19e+05
2021 11 20  1100   59538   39600    0        4.1      534.9     1.82e+05
2021 11 20  1200   59538   43200    0        2.8      515.7     1.67e+05
2021 11 20  1300   59538   46800    0        2.2      518.6     1.71e+05
2021 11 20  1400   59538   50400    0        1.5      526.8     2.07e+05
2021 11 20  1500   59538   54000    0        2.0      530.5     1.79e+05
2021 11 20  1600   59538   57600    0        3.1      528.6     2.00e+05
2021 11 20  1700   59538   61200    0        3.1      528.4     1.71e+05
2021 11 20  1800   59538   64800    0        2.1      543.5     1.97e+05
2021 11 20  1900   59538   68400    0        1.8      539.6     2.54e+05
2021 11 20  2000   59538   72000    1        2.1      535.5     2.13e+05
2021 11 20  2100   59538   75600    1        1.9      542.3     1.72e+05
2021 11 20  2200   59538   79200    0        3.2      549.0     1.76e+05
2021 11 20  2300   59538   82800    0        2.6      547.6     1.69e+05
2021 11 21  0000   59539       0    3    -9999.9    -9999.9    -1.00e+05
2021 11 21  0100   59539    3600    0        1.6      599.1     2.39e+05
2021 11 21  0200   59539    7200    1        1.0      607.2     2.12e+05
2021 11 21  0300   59539   10800    0        1.5      620.3     2.11e+05
2021 11 21  0400   59539   14400    0        2.3      583.5     2.06e+05
2021 11 21  0500   59539   18000    0        2.3      572.9     1.49e+05
2021 11 21  0600   59539   21600    1        0.9      591.1     1.34e+05
2021 11 21  0700   59539   25200    0        2.1      631.2     2.15e+05
2021 11 21  0800   59539   28800    0        1.3      652.4     2.53e+05
2021 11 21  0900   59539   32400    0        2.3      673.9     2.34e+05
2021 11 21  1000   59539   36000    1        1.4      671.7     2.52e+05
2021 11 21  1100   59539   39600    9    -9999.9    -9999.9    -1.00e+05
2021 11 21  1200   59539   43200    1        2.0      657.3     2.99e+05
2021 11 21  1300   59539   46800    1        1.4      672.9     3.69e+05
2021 11 21  1400   59539   50400    0        2.6      657.0     2.98e+05
2021 11 21  1500   59539   54000    0        2.7      649.5     2.34e+05
2021 11 21  1600   59539   57600    0        2.2      641.8     3.14e+05
2021 11 21  1700   59539   61200    0        2.2      622.7     3.13e+05
2021 11 21  1800   59539   64800    1        2.0      624.5     2.48e+05
2021 11 21  1900   59539   68400    0        1.9      602.8     1.97e+05
2021 11 21  2000   59539   72000    1        1.7      588.7     1.82e+05
2021 11 21  2100   59539   75600    0        1.8      606.0     1.94e+05
2021 11 21  2200   59539   79200    0        1.8      622.0     1.77e+05
2021 11 21  2300   59539   82800    0        1.6      630.8     1.85e+05
2021 11 22  0000   59540       0    0        5.3      641.8     1.84e+05
2021 11 22  0100   59540    3600    9    -9999.9    -9999.9    -1.00e+05
2021 11 22  0200   59540    7200    9    -9999.9    -9999.9    -1.00e+05
2021 11 22  0300   59540   10800    3    -9999.9    -9999.9    -1.00e+05
2021 11 22  0400   59540   14400    0        1.5      583.0     1.55e+05
2021 11 22  0500   59540   18000    0        1.7      591.7     1.19e+05
2021 11 22  0600   59540   21600    0        1.7      591.5     1.18e+05
2021 11 22  0700   59540   25200    9    -9999.9    -9999.9    -1.00e+05
2021 11 22  0800   59540   28800    9    -9999.9    -9999.9    -1.00e+05
2021 11 22  0900   59540   32400    9    -9999.9    -9999.9    -1.00e+05
2021 11 22  1000   59540   36000    9    -9999.9    -9999.9    -1.00e+05
2021 11 22  1100   59540   39600    9    -9999.9    -9999.9    -1.00e+05
2021 11 22  1200   59540   43200    0        2.6      583.9     1.44e+05
2021 11 22  1300   59540   46800    0        1.4      584.1     1.27e+05
2021 11 22  1400   59540   50400    1        1.2      588.3     1.02e+05
2021 11 22  1500   59540   54000    0        1.6      552.7     1.38e+05
2021 11 22  1600   59540   57600    1        1.6      554.0     1.27e+05
2021 11 22  1700   59540   61200    0        1.8      565.1     1.03e+05
2021 11 22  1800   59540   64800    0        2.1      556.5     1.08e+05
2021 11 22  1900   59540   68400    0        1.5      545.3     1.28e+05
2021 11 22  2000   59540   72000    0        1.6      538.7     1.37e+05
2021 11 22  2100   59540   75600    0        1.4      532.1     1.37e+05
2021 11 22  2200   59540   79200    9    -9999.9    -9999.9    -1.00e+05
2021 11 22  2300   59540   82800    0        1.6      532.0     1.45e+05
2021 11 23  0000   59541       0    1        1.7      530.1     1.34e+05
2021 11 23  0100   59541    3600    1        1.7      531.8     1.50e+05
2021 11 23  0200   59541    7200    0        1.9      517.6     1.46e+05
2021 11 23  0300   59541   10800    0        2.2      514.8     1.51e+05
2021 11 23  0400   59541   14400    0        2.2      522.4     1.25e+05
2021 11 23  0500   59541   18000    0        2.5      515.2     1.14e+05
2021 11 23  0600   59541   21600    1        2.4      499.9     1.06e+05
2021 11 23  0700   59541   25200    0        1.6      504.7     1.24e+05
2021 11 23  0800   59541   28800    0        1.4      506.4     1.42e+05
2021 11 23  0900   59541   32400    0        1.7      514.1     1.25e+05
2021 11 23  1000   59541   36000    1        2.1      512.2     1.22e+05
2021 11 23  1100   59541   39600    0        1.6      528.0     1.27e+05
2021 11 23  1200   59541   43200    0        1.9      530.4     1.09e+05
2021 11 23  1300   59541   46800    0        1.9      537.4     1.08e+05
2021 11 23  1400   59541   50400    0        1.2      541.1     1.00e+05
2021 11 23  1500   59541   54000    0        1.2      524.4     1.28e+05
2021 11 23  1600   59541   57600    0        1.5      504.4     1.47e+05
2021 11 23  1700   59541   61200    1        1.4      507.9     1.30e+05
2021 11 23  1800   59541   64800    0        1.6      491.9     1.17e+05
2021 11 23  1900   59541   68400    0        1.4      504.6     7.20e+04
2021 11 23  2000   59541   72000    0        1.7      499.0     7.59e+04
2021 11 23  2100   59541   75600    9    -9999.9    -9999.9    -1.00e+05
2021 11 23  2200   59541   79200    9    -9999.9    -9999.9    -1.00e+05
2021 11 23  2300   59541   82800    0        1.9      495.1     1.52e+05
2021 11 24  0000   59542       0    3    -9999.9    -9999.9    -1.00e+05
2021 11 24  0100   59542    3600    0        6.1      484.2     9.32e+04
2021 11 24  0200   59542    7200    3    -9999.9    -9999.9    -1.00e+05
2021 11 24  0300   59542   10800    0        3.0      483.8     7.93e+04
2021 11 24  0400   59542   14400    0        2.3      484.3     6.68e+04
2021 11 24  0500   59542   18000    0        3.6      484.2     1.03e+05
2021 11 24  0600   59542   21600    0        3.0      469.9     7.81e+04
2021 11 24  0700   59542   25200    0        3.0      477.2     7.39e+04
2021 11 24  0800   59542   28800    0        3.3      485.1     8.62e+04
2021 11 24  0900   59542   32400    0        2.5      453.4     8.99e+04
2021 11 24  1000   59542   36000    0        4.1      449.5     8.01e+04
2021 11 24  1100   59542   39600    0        3.0      448.8     9.20e+04
2021 11 24  1200   59542   43200    0        2.9      448.3     8.29e+04
2021 11 24  1300   59542   46800    0        3.7      450.5     8.44e+04
2021 11 24  1400   59542   50400    0        3.6      464.9     1.06e+05
2021 11 24  1500   59542   54000    0        3.7      457.4     7.09e+04
2021 11 24  1600   59542   57600    0        4.2      453.1     6.97e+04
2021 11 24  1700   59542   61200    0        4.4      457.9     5.74e+04
2021 11 24  1800   59542   64800    0        3.8      451.3     6.15e+04
2021 11 24  1900   59542   68400    0        4.1      438.6     7.33e+04
2021 11 24  2000   59542   72000    0        3.7      439.4     6.70e+04
2021 11 24  2100   59542   75600    0        3.9      450.0     5.16e+04
2021 11 24  2200   59542   79200    3    -9999.9    -9999.9    -1.00e+05
2021 11 24  2300   59542   82800    0        3.2      428.6     5.34e+04
2021 11 25  0000   59543       0    0        3.2      441.0     6.93e+04
2021 11 25  0100   59543    3600    0        3.6      444.2     7.36e+04
2021 11 25  0200   59543    7200    0        3.7      451.6     7.18e+04
2021 11 25  0300   59543   10800    0        3.6      452.6     6.12e+04
2021 11 25  0400   59543   14400    0        4.4      452.5     9.30e+04
2021 11 25  0500   59543   18000    0        6.9      442.1     7.69e+04
2021 11 25  0600   59543   21600    0        6.1      445.2     6.17e+04
2021 11 25  0700   59543   25200    0        3.8      447.9     6.21e+04
2021 11 25  0800   59543   28800    0        3.3      443.6     6.51e+04
2021 11 25  0900   59543   32400    0        3.0      440.2     5.36e+04
2021 11 25  1000   59543   36000    0        2.5      437.9     6.38e+04
2021 11 25  1100   59543   39600    0        2.4      447.8     6.91e+04
2021 11 25  1200   59543   43200    0        2.6      439.6     6.40e+04
2021 11 25  1300   59543   46800    0        2.6      437.8     6.64e+04
2021 11 25  1400   59543   50400    0        5.6      437.4     7.25e+04
2021 11 25  1500   59543   54000    1        3.1      437.2     6.77e+04
2021 11 25  1600   59543   57600    0        2.5      428.6     7.31e+04
2021 11 25  1700   59543   61200    0        2.1      413.5     6.30e+04
2021 11 25  1800   59543   64800    0        2.3      425.2     6.33e+04
2021 11 25  1900   59543   68400    0        2.0      421.4     6.13e+04
2021 11 25  2000   59543   72000    0        2.0      411.3     5.49e+04
2021 11 25  2100   59543   75600    0        2.4      404.1     5.78e+04
2021 11 25  2200   59543   79200    0        3.7      598.1     1.26e+05
2021 11 25  2300   59543   82800    0       16.0      368.9     2.29e+04
2021 11 26  0000   59544       0    0        2.9      370.5     3.08e+04
2021 11 26  0100   59544    3600    0        2.7      373.4     1.83e+04
2021 11 26  0200   59544    7200    0        2.7      369.4     1.45e+04
2021 11 26  0300   59544   10800    0        3.6      366.4     2.22e+04
2021 11 26  0400   59544   14400    0        3.4      360.6     1.75e+04
2021 11 26  0500   59544   18000    0        3.9      357.3     1.58e+04
2021 11 26  0600   59544   21600    0        3.7      357.4     1.42e+04
2021 11 26  0700   59544   25200    0        4.5      358.3     1.44e+04
2021 11 26  0800   59544   28800    6        8.6      357.6     1.62e+04
2021 11 26  0900   59544   32400    1        5.8      352.7     1.88e+04
2021 11 26  1000   59544   36000    0        6.2      356.6     1.67e+04
2021 11 26  1100   59544   39600    0        5.4      356.8     1.48e+04
2021 11 26  1200   59544   43200    0        6.7      356.1     1.63e+04
2021 11 26  1300   59544   46800    0       10.8      357.4     1.98e+04
2021 11 26  1400   59544   50400    0        9.4      356.3     2.43e+04
2021 11 26  1500   59544   54000    0        8.1      353.7     2.20e+04
2021 11 26  1600   59544   57600    0       12.1      349.4     2.30e+04
2021 11 26  1700   59544   61200    0       10.7      351.5     2.64e+04
2021 11 26  1800   59544   64800    0       10.1      348.7     2.21e+04
2021 11 26  1900   59544   68400    0        8.3      350.3     2.24e+04
2021 11 26  2000   59544   72000    0        5.4      350.5     2.64e+04
2021 11 26  2100   59544   75600    0        5.9      353.7     1.95e+04
2021 11 26  2200   59544   79200    0        5.2      348.3     2.12e+04
2021 11 26  2300   59544   82800    0        4.4      346.5     2.81e+04
2021 11 27  0000   59545       0    0        2.7      354.3     4.83e+04
2021 11 27  0100   59545    3600    0        2.7      361.1     6.40e+04
2021 11 27  0200   59545    7200    0        2.0      349.8     5.72e+04
2021 11 27  0300   59545   10800    0        1.7      341.1     4.82e+04
2021 11 27  0400   59545   14400    1        1.4      343.0     5.04e+04
2021 11 27  0500   59545   18000    0        1.4      343.9     4.61e+04
2021 11 27  0600   59545   21600    0        1.1      322.0     3.75e+04
2021 11 27  0700   59545   25200    0        1.4      313.3     1.29e+04
2021 11 27  0800   59545   28800    0        3.4      321.3     1.80e+04
2021 11 27  0900   59545   32400    0        3.4      344.4     4.19e+04
2021 11 27  1000   59545   36000    1        0.4      357.2     5.54e+04
2021 11 27  1100   59545   39600    0        0.6      351.7     4.72e+04
2021 11 27  1200   59545   43200    0        0.8      348.6     4.75e+04
2021 11 27  1300   59545   46800    1        1.1      345.1     4.47e+04
2021 11 27  1400   59545   50400    1        1.1      340.8     4.79e+04
2021 11 27  1500   59545   54000    0        1.3      337.2     4.23e+04
2021 11 27  1600   59545   57600    0        1.6      329.2     3.92e+04
2021 11 27  1700   59545   61200    0        2.0      322.1     3.62e+04
2021 11 27  1800   59545   64800    0        2.1      317.5     3.48e+04
2021 11 27  1900   59545   68400    0        3.8      299.9     1.84e+04
2021 11 27  2000   59545   72000    0        3.2      299.9     1.61e+04
2021 11 27  2100   59545   75600    3    -9999.9    -9999.9    -1.00e+05
2021 11 27  2200   59545   79200    0       28.6      381.6     4.23e+04
2021 11 27  2300   59545   82800    0       25.7      376.7     4.33e+04
2021 11 28  0000   59546       0    0       16.6      381.2     5.39e+04
2021 11 28  0100   59546    3600    1       12.9      388.1     7.29e+04
2021 11 28  0200   59546    7200    0       11.4      392.5     1.38e+05
2021 11 28  0300   59546   10800    0       11.2      398.8     1.41e+05
2021 11 28  0400   59546   14400    0        8.9      408.6     1.13e+05
2021 11 28  0500   59546   18000    0       16.6      397.3     1.02e+05
2021 11 28  0600   59546   21600    0       14.1      400.6     1.23e+05
2021 11 28  0700   59546   25200    0       12.2      389.0     9.55e+04
2021 11 28  0800   59546   28800    0       15.2      387.1     1.05e+05
2021 11 28  0900   59546   32400    0        9.4      378.0     5.96e+04
2021 11 28  1000   59546   36000    3    -9999.9    -9999.9    -1.00e+05
2021 11 28  1100   59546   39600    0        6.2      366.5     2.19e+04
2021 11 28  1200   59546   43200    0        7.4      365.8     2.63e+04
2021 11 28  1300   59546   46800    0       10.6      362.9     2.21e+04
2021 11 28  1400   59546   50400    0        7.9      366.2     1.66e+04
2021 11 28  1500   59546   54000    0       10.3      376.0     1.50e+04
2021 11 28  1600   59546   57600    0       10.9      371.8     1.38e+04
2021 11 28  1700   59546   61200    0       10.3      352.4     2.10e+04
2021 11 28  1800   59546   64800    0        4.9      354.8     2.41e+04
2021 11 28  1900   59546   68400    0        4.4      368.1     2.30e+04
2021 11 28  2000   59546   72000    0        4.8      365.7     2.25e+04
2021 11 28  2100   59546   75600    0        2.7      364.2     2.42e+04
2021 11 28  2200   59546   79200    0        9.4      370.3     1.16e+04
2021 11 28  2300   59546   82800    0        9.2      370.8     1.63e+04
2021 11 29  0000   59547       0    0        7.6      377.0     3.07e+04
2021 11 29  0100   59547    3600    6        5.4      378.6     3.85e+04
2021 11 29  0200   59547    7200    6       55.2      443.7     7.14e+05
2021 11 29  0300   59547   10800    0       25.1      377.5     1.31e+05
2021 11 29  0400   59547   14400    0        5.7      387.6     1.13e+05
2021 11 29  0500   59547   18000    0        6.9      370.8     9.96e+04
2021 11 29  0600   59547   21600    0        5.5      384.5     9.44e+04
2021 11 29  0700   59547   25200    0        4.7      383.7     9.35e+04
2021 11 29  0800   59547   28800    0        4.7      378.1     6.63e+04
2021 11 29  0900   59547   32400    0        5.5      369.6     4.58e+04
2021 11 29  1000   59547   36000    0        4.6      364.4     4.30e+04
2021 11 29  1100   59547   39600    0        4.3      363.4     4.26e+04
2021 11 29  1200   59547   43200    1        4.5      364.0     4.85e+04
2021 11 29  1300   59547   46800    0        5.5      367.3     5.88e+04
2021 11 29  1400   59547   50400    0        5.9      364.5     6.77e+04
2021 11 29  1500   59547   54000    0        5.9      364.6     5.32e+04
2021 11 29  1600   59547   57600    1        7.8      366.1     4.92e+04
2021 11 29  1700   59547   61200    0       12.4      365.5     4.26e+04
2021 11 29  1800   59547   64800    3    -9999.9    -9999.9    -1.00e+05
2021 11 29  1900   59547   68400    0        8.3      361.6     3.10e+04
2021 11 29  2000   59547   72000    1        8.5      358.0     2.66e+04
2021 11 29  2100   59547   75600    0        7.3      350.6     3.25e+04
2021 11 29  2200   59547   79200    0        6.4      348.6     3.15e+04
2021 11 29  2300   59547   82800    0        7.7      351.0     2.92e+04
2021 11 30  0000   59548       0    0        6.8      357.2     3.51e+04
2021 11 30  0100   59548    3600    0       12.9      355.8     1.47e+04
2021 11 30  0200   59548    7200    0       14.0      354.9     1.60e+04
2021 11 30  0300   59548   10800    0       13.0      351.5     1.39e+04
2021 11 30  0400   59548   14400    0       11.0      347.5     1.35e+04
2021 11 30  0500   59548   18000    0       10.1      348.1     1.61e+04
2021 11 30  0600   59548   21600    0       10.7      346.2     1.51e+04
2021 11 30  0700   59548   25200    6       11.4      345.7     1.93e+04
2021 11 30  0800   59548   28800    1        8.0      341.5     2.25e+04
2021 11 30  0900   59548   32400    6        4.8      340.0     2.61e+04
2021 11 30  1000   59548   36000    0        4.8      340.7     2.99e+04
2021 11 30  1100   59548   39600    1        6.1      340.0     4.07e+04
2021 11 30  1200   59548   43200    0        7.5      345.7     2.61e+04
2021 11 30  1300   59548   46800    0       10.9      348.7     1.91e+04
2021 11 30  1400   59548   50400    0       11.2      359.0     3.23e+04
2021 11 30  1500   59548   54000    0       14.5      370.6     3.82e+04
2021 11 30  1600   59548   57600    0       19.7      366.2     3.09e+04
2021 11 30  1700   59548   61200    0       18.8      364.2     3.00e+04
2021 11 30  1800   59548   64800    0       36.9      361.0     1.99e+04
2021 11 30  1900   59548   68400    0       31.5      368.9     3.58e+04
2021 11 30  2000   59548   72000    0       13.4      394.4     7.56e+04
2021 11 30  2100   59548   75600    0        9.7      430.0     1.85e+05
2021 11 30  2200   59548   79200    9    -9999.9    -9999.9    -1.00e+05
2021 11 30  2300   59548   82800    9    -9999.9    -9999.9    -1.00e+05
