:Product: 202109_ace_swepam_1h.txt
:Issued: 2021 Oct 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 09 17  0700   59474   25200    1        2.0      324.2     7.72e+04
2021 09 17  0800   59474   28800    0        5.1      351.2     8.95e+04
2021 09 17  0900   59474   32400    0        5.7      367.7     6.29e+04
2021 09 17  1000   59474   36000    0        9.3      369.9     3.43e+04
2021 09 17  1100   59474   39600    0        7.9      361.1     3.26e+04
2021 09 17  1200   59474   43200    0        6.2      350.4     4.69e+04
2021 09 17  1300   59474   46800    0        4.8      344.0     6.27e+04
2021 09 17  1400   59474   50400    0        7.0      350.8     4.50e+04
2021 09 17  1500   59474   54000    0       10.1      369.5     5.78e+04
2021 09 17  1600   59474   57600    0       17.0      380.9     1.01e+05
2021 09 17  1700   59474   61200    0       21.4      397.9     8.12e+04
2021 09 17  1800   59474   64800    0       12.1      403.8     7.92e+04
2021 09 17  1900   59474   68400    0       26.5      398.6     5.47e+04
2021 09 17  2000   59474   72000    0       28.5      401.5     5.68e+04
2021 09 17  2100   59474   75600    0       16.3      407.1     3.54e+04
2021 09 17  2200   59474   79200    0       11.2      403.4     2.71e+04
2021 09 17  2300   59474   82800    0        9.3      394.8     2.99e+04
2021 09 18  0000   59475       0    0       10.5      374.9     2.81e+04
2021 09 18  0100   59475    3600    0       11.6      383.8     3.12e+04
2021 09 18  0200   59475    7200    0        5.5      404.3     3.64e+04
2021 09 18  0300   59475   10800    0       12.9      416.1     4.10e+04
2021 09 18  0400   59475   14400    0       14.2      412.5     4.06e+04
2021 09 18  0500   59475   18000    0       12.9      405.3     4.08e+04
2021 09 18  0600   59475   21600    0       11.2      402.8     4.81e+04
2021 09 18  0700   59475   25200    0        6.0      387.2     4.69e+04
2021 09 18  0800   59475   28800    0        4.8      376.2     2.53e+04
2021 09 18  0900   59475   32400    0        5.2      381.8     2.64e+04
2021 09 18  1000   59475   36000    0        7.4      394.8     5.81e+04
2021 09 18  1100   59475   39600    0       13.2      388.8     5.27e+04
2021 09 18  1200   59475   43200    0        5.6      402.8     6.78e+04
2021 09 18  1300   59475   46800    0        3.5      406.2     1.04e+05
2021 09 18  1400   59475   50400    3    -9999.9    -9999.9    -1.00e+05
2021 09 18  1500   59475   54000    0        2.4      406.2     1.07e+05
2021 09 18  1600   59475   57600    0        2.6      404.3     1.11e+05
2021 09 18  1700   59475   61200    0        2.2      400.3     1.03e+05
2021 09 18  1800   59475   64800    0        2.8      394.6     8.03e+04
2021 09 18  1900   59475   68400    0        3.1      398.1     8.55e+04
2021 09 18  2000   59475   72000    0        2.5      404.3     7.35e+04
2021 09 18  2100   59475   75600    0        1.9      402.0     6.17e+04
2021 09 18  2200   59475   79200    0        2.5      398.7     6.59e+04
2021 09 18  2300   59475   82800    0        1.7      391.7     7.34e+04
2021 09 19  0000   59476       0    1        1.3      392.9     8.28e+04
2021 09 19  0100   59476    3600    0        1.5      391.9     7.18e+04
2021 09 19  0200   59476    7200    0        1.1      386.2     8.79e+04
2021 09 19  0300   59476   10800    0        0.7      384.3     9.39e+04
2021 09 19  0400   59476   14400    1        0.4      367.0     8.18e+04
2021 09 19  0500   59476   18000    1        0.3      363.3     7.47e+04
2021 09 19  0600   59476   21600    1        0.2      349.6     6.42e+04
2021 09 19  0700   59476   25200    0        0.4      359.5     5.83e+04
2021 09 19  0800   59476   28800    0        0.5      345.6     6.83e+04
2021 09 19  0900   59476   32400    0        0.7      338.4     4.91e+04
2021 09 19  1000   59476   36000    0        0.9      337.2     5.95e+04
2021 09 19  1100   59476   39600    0        0.9      354.0     4.56e+04
2021 09 19  1200   59476   43200    0        1.0      352.0     3.83e+04
2021 09 19  1300   59476   46800    0        1.2      345.2     3.78e+04
2021 09 19  1400   59476   50400    0        1.2      339.0     2.94e+04
2021 09 19  1500   59476   54000    0        1.2      331.6     2.88e+04
2021 09 19  1600   59476   57600    1        1.3      326.9     3.89e+04
2021 09 19  1700   59476   61200    0        1.5      328.3     3.75e+04
2021 09 19  1800   59476   64800    0        1.4      323.7     3.27e+04
2021 09 19  1900   59476   68400    0        1.4      323.7     2.74e+04
2021 09 19  2000   59476   72000    0        1.6      325.5     4.59e+04
2021 09 19  2100   59476   75600    0        1.7      321.7     4.45e+04
2021 09 19  2200   59476   79200    0        1.9      318.2     2.98e+04
2021 09 19  2300   59476   82800    0        1.9      312.9     2.16e+04
2021 09 20  0000   59477       0    0        1.8      312.3     3.43e+04
2021 09 20  0100   59477    3600    0        1.9      308.5     2.65e+04
2021 09 20  0200   59477    7200    0        1.6      316.9     2.35e+04
2021 09 20  0300   59477   10800    0        1.7      317.9     1.85e+04
2021 09 20  0400   59477   14400    0        2.0      315.2     4.51e+04
2021 09 20  0500   59477   18000    0        1.9      312.1     4.55e+04
2021 09 20  0600   59477   21600    0        1.9      299.7     2.99e+04
2021 09 20  0700   59477   25200    0        2.2      307.8     2.83e+04
2021 09 20  0800   59477   28800    0        2.5      323.9     2.94e+04
2021 09 20  0900   59477   32400    0        4.8      319.5     3.18e+04
2021 09 20  1000   59477   36000    0        2.3      312.9     3.11e+04
2021 09 20  1100   59477   39600    0        1.9      320.2     2.50e+04
2021 09 20  1200   59477   43200    0        1.8      313.4     1.33e+04
2021 09 20  1300   59477   46800    0        2.7      313.9     1.36e+04
2021 09 20  1400   59477   50400    0        2.8      312.0     1.24e+04
2021 09 20  1500   59477   54000    0        2.6      312.8     1.16e+04
2021 09 20  1600   59477   57600    0        3.2      309.8     1.15e+04
2021 09 20  1700   59477   61200    0        3.1      307.6     1.28e+04
2021 09 20  1800   59477   64800    0        2.9      306.5     1.52e+04
2021 09 20  1900   59477   68400    9    -9999.9    -9999.9    -1.00e+05
2021 09 20  2000   59477   72000    0        3.6      305.2     1.55e+04
2021 09 20  2100   59477   75600    0        3.6      311.5     1.58e+04
2021 09 20  2200   59477   79200    9    -9999.9    -9999.9    -1.00e+05
2021 09 20  2300   59477   82800    9    -9999.9    -9999.9    -1.00e+05
2021 09 21  0000   59478       0    9    -9999.9    -9999.9    -1.00e+05
2021 09 21  0100   59478    3600    0        5.8      338.0     3.26e+04
2021 09 21  0200   59478    7200    0        5.5      336.6     3.28e+04
2021 09 21  0300   59478   10800    0        4.6      335.2     3.87e+04
2021 09 21  0400   59478   14400    0        4.3      339.6     3.22e+04
2021 09 21  0500   59478   18000    0        6.1      339.2     3.59e+04
2021 09 21  0600   59478   21600    0        6.9      336.4     3.23e+04
2021 09 21  0700   59478   25200    0        8.1      323.2     2.51e+04
2021 09 21  0800   59478   28800    0        9.0      322.7     3.00e+04
2021 09 21  0900   59478   32400    0        9.4      316.5     2.53e+04
2021 09 21  1000   59478   36000    0        7.4      304.6     2.05e+04
2021 09 21  1100   59478   39600    0        7.4      312.6     2.42e+04
2021 09 21  1200   59478   43200    0        9.3      309.1     2.29e+04
2021 09 21  1300   59478   46800    0        7.8      309.6     2.13e+04
2021 09 21  1400   59478   50400    0        6.0      335.2     2.77e+04
2021 09 21  1500   59478   54000    0       13.0      339.7     2.30e+04
2021 09 21  1600   59478   57600    0       13.3      335.8     2.36e+04
2021 09 21  1700   59478   61200    0       17.5      336.7     2.48e+04
2021 09 21  1800   59478   64800    0       14.6      338.3     2.89e+04
2021 09 21  1900   59478   68400    0        9.1      336.0     3.07e+04
2021 09 21  2000   59478   72000    0       14.1      340.2     3.13e+04
2021 09 21  2100   59478   75600    0       16.7      336.7     3.36e+04
2021 09 21  2200   59478   79200    0       22.7      341.9     3.21e+04
2021 09 21  2300   59478   82800    0        8.1      359.9     5.56e+04
2021 09 22  0000   59479       0    0        5.2      364.5     8.23e+04
2021 09 22  0100   59479    3600    0        5.9      365.6     9.73e+04
2021 09 22  0200   59479    7200    0        5.1      376.5     1.30e+05
2021 09 22  0300   59479   10800    0        5.5      379.8     1.41e+05
2021 09 22  0400   59479   14400    0        6.2      378.6     1.16e+05
2021 09 22  0500   59479   18000    0        5.8      377.6     6.98e+04
2021 09 22  0600   59479   21600    0        5.5      374.7     7.32e+04
2021 09 22  0700   59479   25200    0        4.9      378.4     7.36e+04
2021 09 22  0800   59479   28800    1        4.5      377.3     1.03e+05
2021 09 22  0900   59479   32400    3    -9999.9    -9999.9    -1.00e+05
2021 09 22  1000   59479   36000    0        4.0      379.7     6.92e+04
2021 09 22  1100   59479   39600    0        3.9      395.4     5.53e+04
2021 09 22  1200   59479   43200    0        3.9      387.9     5.95e+04
2021 09 22  1300   59479   46800    0        4.2      383.7     6.48e+04
2021 09 22  1400   59479   50400    0        4.3      382.9     7.78e+04
2021 09 22  1500   59479   54000    0        4.9      378.2     5.95e+04
2021 09 22  1600   59479   57600    0        4.7      375.1     6.39e+04
2021 09 22  1700   59479   61200    0        4.9      372.6     5.99e+04
2021 09 22  1800   59479   64800    0        4.7      371.3     5.45e+04
2021 09 22  1900   59479   68400    0        5.3      374.3     5.21e+04
2021 09 22  2000   59479   72000    0        5.6      364.7     6.63e+04
2021 09 22  2100   59479   75600    0        5.2      361.8     7.31e+04
2021 09 22  2200   59479   79200    0        6.2      369.4     5.19e+04
2021 09 22  2300   59479   82800    0        5.7      374.1     3.47e+04
2021 09 23  0000   59480       0    0        5.6      371.7     4.85e+04
2021 09 23  0100   59480    3600    0        5.2      368.2     6.94e+04
2021 09 23  0200   59480    7200    0        6.3      370.5     6.08e+04
2021 09 23  0300   59480   10800    0        8.4      386.1     4.17e+04
2021 09 23  0400   59480   14400    0        8.2      378.2     5.66e+04
2021 09 23  0500   59480   18000    0        6.9      379.3     5.44e+04
2021 09 23  0600   59480   21600    0        7.8      377.2     5.11e+04
2021 09 23  0700   59480   25200    0        8.6      371.8     4.90e+04
2021 09 23  0800   59480   28800    9    -9999.9    -9999.9    -1.00e+05
2021 09 23  0900   59480   32400    9    -9999.9    -9999.9    -1.00e+05
2021 09 23  1000   59480   36000    9    -9999.9    -9999.9    -1.00e+05
2021 09 23  1100   59480   39600    0       11.4      380.2     4.78e+04
2021 09 23  1200   59480   43200    0       11.4      386.1     4.57e+04
2021 09 23  1300   59480   46800    0       15.5      392.0     4.52e+04
2021 09 23  1400   59480   50400    0       12.9      398.0     4.93e+04
2021 09 23  1500   59480   54000    0       11.7      391.4     4.96e+04
2021 09 23  1600   59480   57600    0       10.4      396.2     6.81e+04
2021 09 23  1700   59480   61200    0        5.1      390.2     6.80e+04
2021 09 23  1800   59480   64800    0        8.8      394.4     4.90e+04
2021 09 23  1900   59480   68400    1        4.9      393.1     9.81e+04
2021 09 23  2000   59480   72000    0        5.0      391.8     1.14e+05
2021 09 23  2100   59480   75600    0        7.5      390.7     1.18e+05
2021 09 23  2200   59480   79200    0        6.8      390.8     9.37e+04
2021 09 23  2300   59480   82800    0        7.2      410.9     7.42e+04
2021 09 24  0000   59481       0    0        6.9      418.7     7.64e+04
2021 09 24  0100   59481    3600    0        6.5      444.4     8.82e+04
2021 09 24  0200   59481    7200    0        6.5      437.4     1.06e+05
2021 09 24  0300   59481   10800    0        5.7      444.1     9.18e+04
2021 09 24  0400   59481   14400    0        4.8      462.2     1.52e+05
2021 09 24  0500   59481   18000    1        4.0      472.3     1.72e+05
2021 09 24  0600   59481   21600    0        4.0      460.5     1.55e+05
2021 09 24  0700   59481   25200    1        4.6      458.3     1.37e+05
2021 09 24  0800   59481   28800    6        4.4      477.6     1.90e+05
2021 09 24  0900   59481   32400    0        4.0      478.2     1.85e+05
2021 09 24  1000   59481   36000    0        3.7      483.0     1.95e+05
2021 09 24  1100   59481   39600    1        4.1      482.0     1.91e+05
2021 09 24  1200   59481   43200    0        4.3      470.8     1.80e+05
2021 09 24  1300   59481   46800    9    -9999.9    -9999.9    -1.00e+05
2021 09 24  1400   59481   50400    9    -9999.9    -9999.9    -1.00e+05
2021 09 24  1500   59481   54000    9    -9999.9    -9999.9    -1.00e+05
2021 09 24  1600   59481   57600    0        3.1      466.7     1.23e+05
2021 09 24  1700   59481   61200    0        2.9      472.7     9.50e+04
2021 09 24  1800   59481   64800    0        2.1      471.4     1.18e+05
2021 09 24  1900   59481   68400    1        2.9      460.6     1.13e+05
2021 09 24  2000   59481   72000    1        2.9      457.6     1.06e+05
2021 09 24  2100   59481   75600    1        5.4      475.1     1.38e+05
2021 09 24  2200   59481   79200    0        2.5      478.2     1.57e+05
2021 09 24  2300   59481   82800    1        2.1      486.2     1.48e+05
2021 09 25  0000   59482       0    0        1.8      481.7     1.65e+05
2021 09 25  0100   59482    3600    0        2.6      505.8     1.48e+05
2021 09 25  0200   59482    7200    0        2.2      520.8     1.63e+05
2021 09 25  0300   59482   10800    0        2.2      547.7     1.77e+05
2021 09 25  0400   59482   14400    0        2.5      559.5     1.64e+05
2021 09 25  0500   59482   18000    0        2.5      549.3     1.60e+05
2021 09 25  0600   59482   21600    0        2.3      554.4     1.50e+05
2021 09 25  0700   59482   25200    0        2.1      552.4     1.27e+05
2021 09 25  0800   59482   28800    9    -9999.9    -9999.9    -1.00e+05
2021 09 25  0900   59482   32400    0        1.9      535.4     1.31e+05
2021 09 25  1000   59482   36000    1        2.0      527.2     1.59e+05
2021 09 25  1100   59482   39600    0        1.8      517.0     1.58e+05
2021 09 25  1200   59482   43200    1        2.0      516.9     1.53e+05
2021 09 25  1300   59482   46800    0        2.3      505.3     1.54e+05
2021 09 25  1400   59482   50400    0        2.2      495.0     1.43e+05
2021 09 25  1500   59482   54000    0        2.2      491.5     1.45e+05
2021 09 25  1600   59482   57600    0        2.3      493.6     1.38e+05
2021 09 25  1700   59482   61200    1        2.5      483.0     1.20e+05
2021 09 25  1800   59482   64800    0        2.1      494.4     1.12e+05
2021 09 25  1900   59482   68400    0        2.0      485.4     1.00e+05
2021 09 25  2000   59482   72000    0        2.5      459.3     5.23e+04
2021 09 25  2100   59482   75600    0        2.4      456.5     6.91e+04
2021 09 25  2200   59482   79200    0        2.1      458.3     7.19e+04
2021 09 25  2300   59482   82800    0        1.8      456.5     6.68e+04
2021 09 26  0000   59483       0    0        2.4      453.1     7.95e+04
2021 09 26  0100   59483    3600    0        2.1      449.9     6.49e+04
2021 09 26  0200   59483    7200    0        2.2      443.1     5.45e+04
2021 09 26  0300   59483   10800    0        1.6      436.4     8.41e+04
2021 09 26  0400   59483   14400    0        1.6      435.9     8.71e+04
2021 09 26  0500   59483   18000    0        1.6      433.9     7.31e+04
2021 09 26  0600   59483   21600    0        2.1      430.8     5.01e+04
2021 09 26  0700   59483   25200    0        1.8      427.0     7.09e+04
2021 09 26  0800   59483   28800    0        1.3      420.2     5.44e+04
2021 09 26  0900   59483   32400    0        1.4      421.0     4.59e+04
2021 09 26  1000   59483   36000    0        1.8      421.3     4.13e+04
2021 09 26  1100   59483   39600    0        2.2      420.2     4.18e+04
2021 09 26  1200   59483   43200    0        1.8      404.0     4.73e+04
2021 09 26  1300   59483   46800    0        1.0      409.8     3.11e+04
2021 09 26  1400   59483   50400    0        1.2      407.0     3.16e+04
2021 09 26  1500   59483   54000    0        1.4      394.6     3.52e+04
2021 09 26  1600   59483   57600    0        1.8      387.7     2.76e+04
2021 09 26  1700   59483   61200    0        2.1      383.7     2.51e+04
2021 09 26  1800   59483   64800    0        2.4      382.7     1.92e+04
2021 09 26  1900   59483   68400    0        2.3      382.6     2.41e+04
2021 09 26  2000   59483   72000    0        3.0      383.4     2.63e+04
2021 09 26  2100   59483   75600    0        3.9      382.4     2.12e+04
2021 09 26  2200   59483   79200    0        3.3      380.8     3.04e+04
2021 09 26  2300   59483   82800    0        3.5      384.6     3.03e+04
2021 09 27  0000   59484       0    0        4.7      388.7     1.85e+04
2021 09 27  0100   59484    3600    0        7.1      387.0     1.69e+04
2021 09 27  0200   59484    7200    0       10.1      387.4     1.42e+04
2021 09 27  0300   59484   10800    0        9.0      390.8     1.18e+04
2021 09 27  0400   59484   14400    0        8.9      394.1     1.21e+04
2021 09 27  0500   59484   18000    0       10.6      397.2     1.25e+04
2021 09 27  0600   59484   21600    0       11.7      390.5     1.57e+04
2021 09 27  0700   59484   25200    0       12.7      383.1     1.33e+04
2021 09 27  0800   59484   28800    0        9.4      382.7     1.49e+04
2021 09 27  0900   59484   32400    0       12.3      381.4     1.08e+04
2021 09 27  1000   59484   36000    0       11.2      377.3     1.09e+04
2021 09 27  1100   59484   39600    0       10.7      372.4     1.29e+04
2021 09 27  1200   59484   43200    0        9.3      371.8     1.20e+04
2021 09 27  1300   59484   46800    0        8.4      373.2     1.22e+04
2021 09 27  1400   59484   50400    0       11.0      369.7     1.24e+04
2021 09 27  1500   59484   54000    0       12.6      375.1     1.65e+04
2021 09 27  1600   59484   57600    0       12.5      385.9     2.32e+04
2021 09 27  1700   59484   61200    0       13.2      382.4     2.41e+04
2021 09 27  1800   59484   64800    0       16.7      386.8     2.92e+04
2021 09 27  1900   59484   68400    0       21.6      384.8     3.10e+04
2021 09 27  2000   59484   72000    0       13.9      381.1     4.49e+04
2021 09 27  2100   59484   75600    0        7.0      414.1     8.99e+04
2021 09 27  2200   59484   79200    0        6.0      427.8     9.39e+04
2021 09 27  2300   59484   82800    0        4.8      443.5     1.38e+05
2021 09 28  0000   59485       0    0        5.5      445.3     1.16e+05
2021 09 28  0100   59485    3600    1        4.0      454.1     1.30e+05
2021 09 28  0200   59485    7200    0        4.0      465.0     1.62e+05
2021 09 28  0300   59485   10800    0        5.1      469.0     1.69e+05
2021 09 28  0400   59485   14400    0        5.2      469.7     1.91e+05
2021 09 28  0500   59485   18000    0        4.3      475.8     1.81e+05
2021 09 28  0600   59485   21600    0        3.3      486.8     1.53e+05
2021 09 28  0700   59485   25200    0        2.5      506.9     1.32e+05
2021 09 28  0800   59485   28800    0        2.1      515.5     1.32e+05
2021 09 28  0900   59485   32400    0        1.8      516.1     1.24e+05
2021 09 28  1000   59485   36000    0        1.6      510.3     1.39e+05
2021 09 28  1100   59485   39600    0        1.8      515.9     1.56e+05
2021 09 28  1200   59485   43200    1        1.5      521.9     1.59e+05
2021 09 28  1300   59485   46800    0        1.3      494.6     1.29e+05
2021 09 28  1400   59485   50400    1        1.7      487.9     1.21e+05
2021 09 28  1500   59485   54000    0        2.0      508.7     1.40e+05
2021 09 28  1600   59485   57600    0        1.6      511.1     1.34e+05
2021 09 28  1700   59485   61200    0        1.7      516.1     1.16e+05
2021 09 28  1800   59485   64800    0        1.7      515.2     1.26e+05
2021 09 28  1900   59485   68400    0        2.0      504.2     1.14e+05
2021 09 28  2000   59485   72000    0        1.8      500.4     1.08e+05
2021 09 28  2100   59485   75600    0        1.8      490.6     1.17e+05
2021 09 28  2200   59485   79200    0        1.8      482.7     1.09e+05
2021 09 28  2300   59485   82800    0        2.0      475.4     1.03e+05
2021 09 29  0000   59486       0    0        2.3      470.6     8.58e+04
2021 09 29  0100   59486    3600    0        2.0      471.3     6.34e+04
2021 09 29  0200   59486    7200    0        2.5      463.9     5.45e+04
2021 09 29  0300   59486   10800    9    -9999.9    -9999.9    -1.00e+05
2021 09 29  0400   59486   14400    9    -9999.9    -9999.9    -1.00e+05
2021 09 29  0500   59486   18000    9    -9999.9    -9999.9    -1.00e+05
2021 09 29  0600   59486   21600    9    -9999.9    -9999.9    -1.00e+05
2021 09 29  0700   59486   25200    9    -9999.9    -9999.9    -1.00e+05
2021 09 29  0800   59486   28800    9    -9999.9    -9999.9    -1.00e+05
2021 09 29  0900   59486   32400    0        4.4      442.0     2.29e+04
2021 09 29  1000   59486   36000    0        2.9      437.7     5.51e+04
2021 09 29  1100   59486   39600    0        2.8      436.0     4.36e+04
2021 09 29  1200   59486   43200    0        2.0      420.0     8.53e+04
2021 09 29  1300   59486   46800    0        1.8      418.9     9.36e+04
2021 09 29  1400   59486   50400    0        2.2      415.0     8.83e+04
2021 09 29  1500   59486   54000    0        3.8      414.4     6.21e+04
2021 09 29  1600   59486   57600    0        6.3      412.5     3.51e+04
2021 09 29  1700   59486   61200    0        5.9      401.1     2.22e+04
2021 09 29  1800   59486   64800    0        5.3      399.0     2.29e+04
2021 09 29  1900   59486   68400    0        6.2      397.4     1.88e+04
2021 09 29  2000   59486   72000    0        6.9      393.6     1.77e+04
2021 09 29  2100   59486   75600    0        7.7      400.0     1.79e+04
2021 09 29  2200   59486   79200    0       10.0      388.3     1.75e+04
2021 09 29  2300   59486   82800    0       10.3      387.6     1.86e+04
2021 09 30  0000   59487       0    0        7.2      387.5     1.99e+04
2021 09 30  0100   59487    3600    0        4.7      390.7     2.32e+04
2021 09 30  0200   59487    7200    0        3.4      396.7     3.20e+04
2021 09 30  0300   59487   10800    0        7.4      389.7     2.89e+04
2021 09 30  0400   59487   14400    0        4.7      386.6     2.25e+04
2021 09 30  0500   59487   18000    0        4.4      386.1     2.15e+04
2021 09 30  0600   59487   21600    0        4.9      388.1     2.20e+04
2021 09 30  0700   59487   25200    0        5.4      386.5     2.22e+04
2021 09 30  0800   59487   28800    0        6.5      383.4     1.81e+04
2021 09 30  0900   59487   32400    0        4.6      389.6     2.41e+04
2021 09 30  1000   59487   36000    0        3.5      391.4     4.11e+04
2021 09 30  1100   59487   39600    0        2.7      389.6     4.12e+04
2021 09 30  1200   59487   43200    0        3.0      383.1     4.16e+04
2021 09 30  1300   59487   46800    0        2.6      382.1     4.55e+04
2021 09 30  1400   59487   50400    0        9.3      391.5     5.93e+04
2021 09 30  1500   59487   54000    0       11.3      424.2     6.61e+04
2021 09 30  1600   59487   57600    0       12.1      430.0     5.29e+04
2021 09 30  1700   59487   61200    0       26.9      424.7     4.35e+04
2021 09 30  1800   59487   64800    0       12.3      438.6     6.90e+04
2021 09 30  1900   59487   68400    0        8.2      450.8     1.17e+05
2021 09 30  2000   59487   72000    0        5.4      454.8     1.67e+05
2021 09 30  2100   59487   75600    0        2.5      502.0     2.73e+05
2021 09 30  2200   59487   79200    0        0.8      503.0     2.96e+05
2021 09 30  2300   59487   82800    0        0.4      547.4     2.04e+05
