:Product: 202012_ace_swepam_1h.txt
:Issued: 2021 Jan 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2020 12 17  0500   59200   18000    0        4.5      279.0     1.75e+04
2020 12 17  0600   59200   21600    0        4.1      273.7     1.89e+04
2020 12 17  0700   59200   25200    3    -9999.9    -9999.9    -1.00e+05
2020 12 17  0800   59200   28800    0        4.1      278.0     1.77e+04
2020 12 17  0900   59200   32400    0        4.1      279.1     1.90e+04
2020 12 17  1000   59200   36000    0        3.4      276.0     2.06e+04
2020 12 17  1100   59200   39600    0        3.0      272.3     2.29e+04
2020 12 17  1200   59200   43200    1        3.4      273.8     1.97e+04
2020 12 17  1300   59200   46800    0        3.1      272.8     2.77e+04
2020 12 17  1400   59200   50400    1        3.4      277.7     2.95e+04
2020 12 17  1500   59200   54000    0        3.8      285.7     2.47e+04
2020 12 17  1600   59200   57600    0        4.1      282.9     2.06e+04
2020 12 17  1700   59200   61200    0        4.1      283.6     2.41e+04
2020 12 17  1800   59200   64800    0        3.9      279.5     1.94e+04
2020 12 17  1900   59200   68400    1        3.8      279.1     1.93e+04
2020 12 17  2000   59200   72000    0        2.6      273.2     2.92e+04
2020 12 17  2100   59200   75600    1        2.5      269.3     2.45e+04
2020 12 17  2200   59200   79200    0        2.3      266.0     2.85e+04
2020 12 17  2300   59200   82800    0        2.4      261.3     3.17e+04
2020 12 18  0000   59201       0    9    -9999.9    -9999.9    -1.00e+05
2020 12 18  0100   59201    3600    1        3.0      268.4     3.41e+04
2020 12 18  0200   59201    7200    0        3.7      275.4     3.17e+04
2020 12 18  0300   59201   10800    0        4.5      280.1     2.47e+04
2020 12 18  0400   59201   14400    0        4.3      277.8     2.32e+04
2020 12 18  0500   59201   18000    0        4.4      281.8     2.59e+04
2020 12 18  0600   59201   21600    1        4.6      281.5     2.26e+04
2020 12 18  0700   59201   25200    0        4.6      280.3     2.06e+04
2020 12 18  0800   59201   28800    0        4.7      282.1     2.12e+04
2020 12 18  0900   59201   32400    0        5.0      286.9     2.10e+04
2020 12 18  1000   59201   36000    0        3.4      297.6     3.30e+04
2020 12 18  1100   59201   39600    0        3.7      292.8     3.26e+04
2020 12 18  1200   59201   43200    0        4.1      289.6     3.10e+04
2020 12 18  1300   59201   46800    0        3.0      294.5     3.10e+04
2020 12 18  1400   59201   50400    0        3.4      304.0     3.65e+04
2020 12 18  1500   59201   54000    1        3.9      297.5     3.73e+04
2020 12 18  1600   59201   57600    9    -9999.9    -9999.9    -1.00e+05
2020 12 18  1700   59201   61200    9    -9999.9    -9999.9    -1.00e+05
2020 12 18  1800   59201   64800    0        4.1      298.5     2.52e+04
2020 12 18  1900   59201   68400    0        3.7      298.6     3.43e+04
2020 12 18  2000   59201   72000    9    -9999.9    -9999.9    -1.00e+05
2020 12 18  2100   59201   75600    9    -9999.9    -9999.9    -1.00e+05
2020 12 18  2200   59201   79200    9    -9999.9    -9999.9    -1.00e+05
2020 12 18  2300   59201   82800    9    -9999.9    -9999.9    -1.00e+05
2020 12 19  0000   59202       0    9    -9999.9    -9999.9    -1.00e+05
2020 12 19  0100   59202    3600    1        4.6      295.6     3.96e+04
2020 12 19  0200   59202    7200    0        5.7      293.8     3.47e+04
2020 12 19  0300   59202   10800    0        5.1      289.7     2.99e+04
2020 12 19  0400   59202   14400    0        6.5      290.7     2.47e+04
2020 12 19  0500   59202   18000    0        8.2      292.1     2.12e+04
2020 12 19  0600   59202   21600    0        5.7      300.4     2.88e+04
2020 12 19  0700   59202   25200    0        7.2      300.2     2.63e+04
2020 12 19  0800   59202   28800    0       10.5      310.1     2.35e+04
2020 12 19  0900   59202   32400    0        6.5      310.4     4.50e+04
2020 12 19  1000   59202   36000    0        9.9      324.2     5.19e+04
2020 12 19  1100   59202   39600    1       10.6      334.4     5.45e+04
2020 12 19  1200   59202   43200    0        9.3      347.9     6.06e+04
2020 12 19  1300   59202   46800    3    -9999.9    -9999.9    -1.00e+05
2020 12 19  1400   59202   50400    0        7.0      345.0     5.73e+04
2020 12 19  1500   59202   54000    1        4.1      344.7     7.21e+04
2020 12 19  1600   59202   57600    0        4.1      337.8     8.83e+04
2020 12 19  1700   59202   61200    0        3.2      345.2     9.05e+04
2020 12 19  1800   59202   64800    0        4.0      362.6     8.66e+04
2020 12 19  1900   59202   68400    0        6.6      375.8     9.07e+04
2020 12 19  2000   59202   72000    0        6.3      364.9     8.05e+04
2020 12 19  2100   59202   75600    9    -9999.9    -9999.9    -1.00e+05
2020 12 19  2200   59202   79200    9    -9999.9    -9999.9    -1.00e+05
2020 12 19  2300   59202   82800    9    -9999.9    -9999.9    -1.00e+05
2020 12 20  0000   59203       0    0        3.4      370.3     6.33e+04
2020 12 20  0100   59203    3600    1        2.6      382.3     1.33e+05
2020 12 20  0200   59203    7200    0        3.1      390.0     1.25e+05
2020 12 20  0300   59203   10800    0        2.9      382.0     9.60e+04
2020 12 20  0400   59203   14400    0        2.9      388.7     8.32e+04
2020 12 20  0500   59203   18000    0        2.8      387.2     7.20e+04
2020 12 20  0600   59203   21600    0        2.9      365.7     5.63e+04
2020 12 20  0700   59203   25200    0        2.5      364.9     6.43e+04
2020 12 20  0800   59203   28800    0        2.1      365.0     6.54e+04
2020 12 20  0900   59203   32400    0        1.9      366.3     7.72e+04
2020 12 20  1000   59203   36000    0        3.2      367.6     5.11e+04
2020 12 20  1100   59203   39600    0        3.6      365.8     3.36e+04
2020 12 20  1200   59203   43200    0        3.2      366.2     3.98e+04
2020 12 20  1300   59203   46800    0        3.8      368.2     5.37e+04
2020 12 20  1400   59203   50400    9    -9999.9    -9999.9    -1.00e+05
2020 12 20  1500   59203   54000    0        5.5      380.4     4.98e+04
2020 12 20  1600   59203   57600    3    -9999.9    -9999.9    -1.00e+05
2020 12 20  1700   59203   61200    0        4.9      375.6     3.02e+04
2020 12 20  1800   59203   64800    9    -9999.9    -9999.9    -1.00e+05
2020 12 20  1900   59203   68400    9    -9999.9    -9999.9    -1.00e+05
2020 12 20  2000   59203   72000    9    -9999.9    -9999.9    -1.00e+05
2020 12 20  2100   59203   75600    9    -9999.9    -9999.9    -1.00e+05
2020 12 20  2200   59203   79200    0        4.6      379.1     4.23e+04
2020 12 20  2300   59203   82800    0        6.1      378.0     4.53e+04
2020 12 21  0000   59204       0    0        7.3      379.6     4.51e+04
2020 12 21  0100   59204    3600    0        8.8      381.3     3.90e+04
2020 12 21  0200   59204    7200    0       10.1      375.2     3.72e+04
2020 12 21  0300   59204   10800    0       11.0      370.6     2.85e+04
2020 12 21  0400   59204   14400    0        7.8      373.1     1.90e+04
2020 12 21  0500   59204   18000    0        3.0      379.6     1.83e+04
2020 12 21  0600   59204   21600    0        3.2      371.0     1.26e+04
2020 12 21  0700   59204   25200    0        7.8      372.0     1.42e+04
2020 12 21  0800   59204   28800    0       19.2      373.6     1.36e+04
2020 12 21  0900   59204   32400    0        3.7      375.6     1.28e+04
2020 12 21  1000   59204   36000    0        6.3      373.7     1.85e+04
2020 12 21  1100   59204   39600    0        6.3      372.9     2.32e+04
2020 12 21  1200   59204   43200    0        5.4      371.9     3.22e+04
2020 12 21  1300   59204   46800    0       11.3      382.9     7.04e+04
2020 12 21  1400   59204   50400    0        3.0      393.8     1.29e+05
2020 12 21  1500   59204   54000    0        4.1      389.0     1.33e+05
2020 12 21  1600   59204   57600    0        3.9      388.0     1.39e+05
2020 12 21  1700   59204   61200    0        3.7      383.8     1.39e+05
2020 12 21  1800   59204   64800    0        4.1      387.8     1.33e+05
2020 12 21  1900   59204   68400    0        3.1      394.5     1.42e+05
2020 12 21  2000   59204   72000    9    -9999.9    -9999.9    -1.00e+05
2020 12 21  2100   59204   75600    9    -9999.9    -9999.9    -1.00e+05
2020 12 21  2200   59204   79200    0       32.6      398.4     5.77e+04
2020 12 21  2300   59204   82800    0       11.6      434.5     1.60e+05
2020 12 22  0000   59205       0    0        4.5      475.1     2.72e+05
2020 12 22  0100   59205    3600    0        4.3      525.0     3.53e+05
2020 12 22  0200   59205    7200    0        3.2      559.8     2.51e+05
2020 12 22  0300   59205   10800    0        2.7      562.2     2.46e+05
2020 12 22  0400   59205   14400    1        2.9      562.8     2.34e+05
2020 12 22  0500   59205   18000    0        3.4      559.9     2.06e+05
2020 12 22  0600   59205   21600    1        3.2      542.8     2.46e+05
2020 12 22  0700   59205   25200    0        3.0      519.0     2.19e+05
2020 12 22  0800   59205   28800    0        2.7      487.9     1.81e+05
2020 12 22  0900   59205   32400    0        2.2      464.2     9.89e+04
2020 12 22  1000   59205   36000    0        2.2      509.5     1.73e+05
2020 12 22  1100   59205   39600    3    -9999.9    -9999.9    -1.00e+05
2020 12 22  1200   59205   43200    0        2.7      560.5     1.46e+05
2020 12 22  1300   59205   46800    0        2.5      545.4     1.55e+05
2020 12 22  1400   59205   50400    0        2.5      536.6     1.60e+05
2020 12 22  1500   59205   54000    0        2.7      538.6     1.69e+05
2020 12 22  1600   59205   57600    0        2.2      543.3     1.69e+05
2020 12 22  1700   59205   61200    0        2.2      553.1     1.28e+05
2020 12 22  1800   59205   64800    1        2.1      545.0     1.51e+05
2020 12 22  1900   59205   68400    0        1.7      564.4     1.73e+05
2020 12 22  2000   59205   72000    9    -9999.9    -9999.9    -1.00e+05
2020 12 22  2100   59205   75600    9    -9999.9    -9999.9    -1.00e+05
2020 12 22  2200   59205   79200    0        1.7      554.8     1.74e+05
2020 12 22  2300   59205   82800    0        1.7      559.5     1.74e+05
2020 12 23  0000   59206       0    0        2.3      554.8     1.82e+05
2020 12 23  0100   59206    3600    0        2.7      556.3     1.63e+05
2020 12 23  0200   59206    7200    0        2.5      546.6     1.97e+05
2020 12 23  0300   59206   10800    0        2.3      551.9     2.44e+05
2020 12 23  0400   59206   14400    0        2.3      570.9     2.29e+05
2020 12 23  0500   59206   18000    0        1.2      616.7     1.59e+05
2020 12 23  0600   59206   21600    0        0.7      600.6     2.06e+05
2020 12 23  0700   59206   25200    0        1.0      607.5     1.47e+05
2020 12 23  0800   59206   28800    0        1.9      617.3     1.44e+05
2020 12 23  0900   59206   32400    0        1.9      629.1     1.45e+05
2020 12 23  1000   59206   36000    0        1.6      620.2     1.52e+05
2020 12 23  1100   59206   39600    0        1.7      607.3     1.71e+05
2020 12 23  1200   59206   43200    1        1.6      602.6     2.15e+05
2020 12 23  1300   59206   46800    0        1.5      581.4     2.02e+05
2020 12 23  1400   59206   50400    0        1.6      570.7     1.94e+05
2020 12 23  1500   59206   54000    0        1.8      568.6     1.66e+05
2020 12 23  1600   59206   57600    0        2.2      549.0     1.59e+05
2020 12 23  1700   59206   61200    1        1.9      532.0     1.66e+05
2020 12 23  1800   59206   64800    1        1.9      515.7     1.64e+05
2020 12 23  1900   59206   68400    0        1.7      518.9     1.74e+05
2020 12 23  2000   59206   72000    0        2.3      514.6     1.44e+05
2020 12 23  2100   59206   75600    9    -9999.9    -9999.9    -1.00e+05
2020 12 23  2200   59206   79200    1        1.7      535.4     1.61e+05
2020 12 23  2300   59206   82800    1        1.9      534.1     1.40e+05
2020 12 24  0000   59207       0    0        1.6      540.5     1.33e+05
2020 12 24  0100   59207    3600    0        1.4      539.8     1.36e+05
2020 12 24  0200   59207    7200    0        1.8      540.3     9.79e+04
2020 12 24  0300   59207   10800    0        1.8      549.3     9.84e+04
2020 12 24  0400   59207   14400    0        1.1      545.0     1.23e+05
2020 12 24  0500   59207   18000    0        1.5      552.4     1.03e+05
2020 12 24  0600   59207   21600    0        1.6      545.2     8.63e+04
2020 12 24  0700   59207   25200    0        1.7      564.8     9.56e+04
2020 12 24  0800   59207   28800    0        2.0      582.0     1.65e+05
2020 12 24  0900   59207   32400    0        1.8      579.3     1.22e+05
2020 12 24  1000   59207   36000    0        2.1      582.0     1.19e+05
2020 12 24  1100   59207   39600    0        1.6      572.1     1.37e+05
2020 12 24  1200   59207   43200    0        1.7      571.4     1.23e+05
2020 12 24  1300   59207   46800    0        2.1      564.7     1.16e+05
2020 12 24  1400   59207   50400    0        2.2      559.2     1.07e+05
2020 12 24  1500   59207   54000    0        1.7      559.3     1.08e+05
2020 12 24  1600   59207   57600    1        0.9      548.7     1.30e+05
2020 12 24  1700   59207   61200    0        0.5      557.1     1.49e+05
2020 12 24  1800   59207   64800    0        0.6      537.9     1.07e+05
2020 12 24  1900   59207   68400    0        1.0      538.6     1.04e+05
2020 12 24  2000   59207   72000    0        0.8      534.4     1.17e+05
2020 12 24  2100   59207   75600    9    -9999.9    -9999.9    -1.00e+05
2020 12 24  2200   59207   79200    0        0.9      530.9     1.05e+05
2020 12 24  2300   59207   82800    0        1.8      515.8     1.04e+05
2020 12 25  0000   59208       0    0        1.5      506.3     1.19e+05
2020 12 25  0100   59208    3600    0        1.6      504.3     1.04e+05
2020 12 25  0200   59208    7200    0        1.4      503.4     1.02e+05
2020 12 25  0300   59208   10800    0        1.3      512.0     9.57e+04
2020 12 25  0400   59208   14400    0        2.1      512.7     9.87e+04
2020 12 25  0500   59208   18000    0        1.8      505.6     1.14e+05
2020 12 25  0600   59208   21600    0        1.7      515.9     1.11e+05
2020 12 25  0700   59208   25200    0        1.6      512.5     1.28e+05
2020 12 25  0800   59208   28800    0        2.1      508.8     1.27e+05
2020 12 25  0900   59208   32400    0        2.3      501.4     1.06e+05
2020 12 25  1000   59208   36000    0        2.6      489.7     9.61e+04
2020 12 25  1100   59208   39600    0        2.8      475.3     7.58e+04
2020 12 25  1200   59208   43200    0        3.0      473.5     8.05e+04
2020 12 25  1300   59208   46800    0        2.9      479.0     7.65e+04
2020 12 25  1400   59208   50400    0        3.0      461.0     7.53e+04
2020 12 25  1500   59208   54000    9    -9999.9    -9999.9    -1.00e+05
2020 12 25  1600   59208   57600    0        2.4      451.5     6.00e+04
2020 12 25  1700   59208   61200    0        2.0      445.4     6.46e+04
2020 12 25  1800   59208   64800    0        1.6      449.6     7.81e+04
2020 12 25  1900   59208   68400    0        1.5      453.3     7.74e+04
2020 12 25  2000   59208   72000    0        1.4      452.3     7.84e+04
2020 12 25  2100   59208   75600    9    -9999.9    -9999.9    -1.00e+05
2020 12 25  2200   59208   79200    0        1.6      434.2     6.36e+04
2020 12 25  2300   59208   82800    0        1.5      437.6     7.53e+04
2020 12 26  0000   59209       0    0        1.7      435.6     6.07e+04
2020 12 26  0100   59209    3600    0        1.0      439.4     4.83e+04
2020 12 26  0200   59209    7200    0        2.0      441.7     3.86e+04
2020 12 26  0300   59209   10800    0        2.2      429.9     4.87e+04
2020 12 26  0400   59209   14400    0        1.5      421.1     6.69e+04
2020 12 26  0500   59209   18000    0        1.6      416.3     6.79e+04
2020 12 26  0600   59209   21600    0        1.4      419.3     6.85e+04
2020 12 26  0700   59209   25200    0        0.8      427.9     7.86e+04
2020 12 26  0800   59209   28800    0        1.3      434.1     6.46e+04
2020 12 26  0900   59209   32400    0        1.5      436.3     5.15e+04
2020 12 26  1000   59209   36000    0        1.8      432.1     5.82e+04
2020 12 26  1100   59209   39600    0        1.4      431.9     6.29e+04
2020 12 26  1200   59209   43200    0        1.4      423.1     6.16e+04
2020 12 26  1300   59209   46800    0        1.6      422.7     4.97e+04
2020 12 26  1400   59209   50400    1        2.0      425.6     3.87e+04
2020 12 26  1500   59209   54000    0        1.8      427.6     3.72e+04
2020 12 26  1600   59209   57600    0        1.6      419.2     3.58e+04
2020 12 26  1700   59209   61200    0        2.4      419.8     4.01e+04
2020 12 26  1800   59209   64800    0        3.5      421.7     3.97e+04
2020 12 26  1900   59209   68400    0        3.4      419.7     4.31e+04
2020 12 26  2000   59209   72000    0        3.4      424.5     3.64e+04
2020 12 26  2100   59209   75600    0        3.1      422.6     4.51e+04
2020 12 26  2200   59209   79200    0        5.9      420.0     3.43e+04
2020 12 26  2300   59209   82800    0        5.4      418.1     2.98e+04
2020 12 27  0000   59210       0    0        2.7      421.9     4.94e+04
2020 12 27  0100   59210    3600    1        2.1      434.4     7.81e+04
2020 12 27  0200   59210    7200    0        2.6      448.5     8.99e+04
2020 12 27  0300   59210   10800    0        2.8      455.8     1.04e+05
2020 12 27  0400   59210   14400    0        2.9      456.4     1.06e+05
2020 12 27  0500   59210   18000    1        2.4      460.0     8.74e+04
2020 12 27  0600   59210   21600    0        3.2      443.7     9.28e+04
2020 12 27  0700   59210   25200    0        3.5      447.7     6.78e+04
2020 12 27  0800   59210   28800    0        2.9      449.5     5.78e+04
2020 12 27  0900   59210   32400    0        1.7      448.4     5.99e+04
2020 12 27  1000   59210   36000    0        4.2      463.7     5.85e+04
2020 12 27  1100   59210   39600    0        8.1      453.5     4.21e+04
2020 12 27  1200   59210   43200    0        9.4      445.4     4.39e+04
2020 12 27  1300   59210   46800    1        3.3      467.9     9.33e+04
2020 12 27  1400   59210   50400    0        3.0      489.0     1.35e+05
2020 12 27  1500   59210   54000    1        2.3      485.4     1.59e+05
2020 12 27  1600   59210   57600    1        1.5      474.9     1.64e+05
2020 12 27  1700   59210   61200    1        2.5      496.1     1.81e+05
2020 12 27  1800   59210   64800    0        2.7      484.5     1.63e+05
2020 12 27  1900   59210   68400    0        2.3      479.9     1.18e+05
2020 12 27  2000   59210   72000    0        2.6      483.8     1.38e+05
2020 12 27  2100   59210   75600    9    -9999.9    -9999.9    -1.00e+05
2020 12 27  2200   59210   79200    1        1.9      504.6     2.94e+05
2020 12 27  2300   59210   82800    0        1.7      506.1     2.71e+05
2020 12 28  0000   59211       0    1        2.7      490.0     2.36e+05
2020 12 28  0100   59211    3600    0        3.1      490.2     2.36e+05
2020 12 28  0200   59211    7200    0        2.3      505.0     3.11e+05
2020 12 28  0300   59211   10800    1        3.1      518.3     2.97e+05
2020 12 28  0400   59211   14400    0        2.2      498.7     2.97e+05
2020 12 28  0500   59211   18000    0        2.2      524.6     3.57e+05
2020 12 28  0600   59211   21600    1        2.0      532.1     3.12e+05
2020 12 28  0700   59211   25200    1        0.8      547.2     2.82e+05
2020 12 28  0800   59211   28800    0        1.5      524.2     2.78e+05
2020 12 28  0900   59211   32400    0        1.1      532.6     3.01e+05
2020 12 28  1000   59211   36000    0        1.7      532.7     2.47e+05
2020 12 28  1100   59211   39600    0        1.7      523.4     2.25e+05
2020 12 28  1200   59211   43200    0        2.1      520.5     1.74e+05
2020 12 28  1300   59211   46800    0        1.8      485.5     1.62e+05
2020 12 28  1400   59211   50400    0        3.1      464.0     1.07e+05
2020 12 28  1500   59211   54000    0        3.4      465.0     1.07e+05
2020 12 28  1600   59211   57600    0        3.3      476.7     9.08e+04
2020 12 28  1700   59211   61200    0        4.0      453.3     7.25e+04
2020 12 28  1800   59211   64800    0        3.9      439.0     7.62e+04
2020 12 28  1900   59211   68400    0        2.5      437.1     7.79e+04
2020 12 28  2000   59211   72000    0        1.7      443.3     1.23e+05
2020 12 28  2100   59211   75600    0        1.7      450.6     1.38e+05
2020 12 28  2200   59211   79200    0        1.1      457.7     1.34e+05
2020 12 28  2300   59211   82800    0        1.4      447.0     1.27e+05
2020 12 29  0000   59212       0    0        2.3      459.1     1.08e+05
2020 12 29  0100   59212    3600    0        2.9      458.4     1.05e+05
2020 12 29  0200   59212    7200    0        1.6      472.2     8.99e+04
2020 12 29  0300   59212   10800    0        1.8      470.8     7.97e+04
2020 12 29  0400   59212   14400    0        3.0      454.4     7.89e+04
2020 12 29  0500   59212   18000    0        2.9      465.3     1.02e+05
2020 12 29  0600   59212   21600    0        1.9      477.3     1.01e+05
2020 12 29  0700   59212   25200    0        1.7      473.3     1.14e+05
2020 12 29  0800   59212   28800    1        1.4      468.2     1.07e+05
2020 12 29  0900   59212   32400    0        1.7      465.1     8.98e+04
2020 12 29  1000   59212   36000    0        2.5      467.1     1.24e+05
2020 12 29  1100   59212   39600    1        2.7      465.2     1.17e+05
2020 12 29  1200   59212   43200    0        2.7      464.3     1.19e+05
2020 12 29  1300   59212   46800    0        2.5      474.8     1.37e+05
2020 12 29  1400   59212   50400    0        3.0      481.4     1.21e+05
2020 12 29  1500   59212   54000    3    -9999.9    -9999.9    -1.00e+05
2020 12 29  1600   59212   57600    0        2.6      483.3     1.23e+05
2020 12 29  1700   59212   61200    0        3.1      469.7     1.25e+05
2020 12 29  1800   59212   64800    0        3.3      463.2     1.23e+05
2020 12 29  1900   59212   68400    0        3.1      467.6     1.25e+05
2020 12 29  2000   59212   72000    0        3.6      464.3     1.06e+05
2020 12 29  2100   59212   75600    9    -9999.9    -9999.9    -1.00e+05
2020 12 29  2200   59212   79200    9    -9999.9    -9999.9    -1.00e+05
2020 12 29  2300   59212   82800    9    -9999.9    -9999.9    -1.00e+05
2020 12 30  0000   59213       0    9    -9999.9    -9999.9    -1.00e+05
2020 12 30  0100   59213    3600    9    -9999.9    -9999.9    -1.00e+05
2020 12 30  0200   59213    7200    9    -9999.9    -9999.9    -1.00e+05
2020 12 30  0300   59213   10800    9    -9999.9    -9999.9    -1.00e+05
2020 12 30  0400   59213   14400    9    -9999.9    -9999.9    -1.00e+05
2020 12 30  0500   59213   18000    9    -9999.9    -9999.9    -1.00e+05
2020 12 30  0600   59213   21600    9    -9999.9    -9999.9    -1.00e+05
2020 12 30  0700   59213   25200    9    -9999.9    -9999.9    -1.00e+05
2020 12 30  0800   59213   28800    0        2.4      509.0     1.49e+05
2020 12 30  0900   59213   32400    0        2.3      495.8     1.65e+05
2020 12 30  1000   59213   36000    0        2.3      495.5     1.67e+05
2020 12 30  1100   59213   39600    0        2.5      503.8     1.40e+05
2020 12 30  1200   59213   43200    0        2.1      512.9     1.40e+05
2020 12 30  1300   59213   46800    0        2.0      500.0     1.28e+05
2020 12 30  1400   59213   50400    0        1.8      490.6     1.24e+05
2020 12 30  1500   59213   54000    0        1.9      486.5     1.18e+05
2020 12 30  1600   59213   57600    0        1.7      476.4     1.14e+05
2020 12 30  1700   59213   61200    0        1.9      474.6     1.19e+05
2020 12 30  1800   59213   64800    0        2.2      476.3     8.56e+04
2020 12 30  1900   59213   68400    0        1.7      473.9     7.33e+04
2020 12 30  2000   59213   72000    0        2.4      471.1     6.63e+04
2020 12 30  2100   59213   75600    9    -9999.9    -9999.9    -1.00e+05
2020 12 30  2200   59213   79200    9    -9999.9    -9999.9    -1.00e+05
2020 12 30  2300   59213   82800    9    -9999.9    -9999.9    -1.00e+05
2020 12 31  0000   59214       0    9    -9999.9    -9999.9    -1.00e+05
2020 12 31  0100   59214    3600    9    -9999.9    -9999.9    -1.00e+05
2020 12 31  0200   59214    7200    0        2.6      439.4     4.82e+04
2020 12 31  0300   59214   10800    0        2.6      443.2     5.36e+04
2020 12 31  0400   59214   14400    0        2.8      434.4     4.57e+04
2020 12 31  0500   59214   18000    0        2.7      431.3     5.78e+04
2020 12 31  0600   59214   21600    0        3.0      433.5     5.83e+04
2020 12 31  0700   59214   25200    0        2.5      424.1     5.05e+04
2020 12 31  0800   59214   28800    0        2.2      417.1     5.28e+04
2020 12 31  0900   59214   32400    0        2.8      402.8     5.18e+04
2020 12 31  1000   59214   36000    0        3.1      392.7     3.75e+04
2020 12 31  1100   59214   39600    0        3.3      393.8     3.48e+04
2020 12 31  1200   59214   43200    0        3.3      382.2     3.63e+04
2020 12 31  1300   59214   46800    0        3.1      393.8     2.76e+04
2020 12 31  1400   59214   50400    0        3.7      397.4     2.94e+04
2020 12 31  1500   59214   54000    0        3.5      388.0     2.88e+04
2020 12 31  1600   59214   57600    0        3.1      386.2     2.89e+04
2020 12 31  1700   59214   61200    0        3.6      381.7     2.62e+04
2020 12 31  1800   59214   64800    0        3.6      380.4     2.38e+04
2020 12 31  1900   59214   68400    0        4.9      372.3     2.43e+04
2020 12 31  2000   59214   72000    0        4.2      371.2     2.28e+04
2020 12 31  2100   59214   75600    9    -9999.9    -9999.9    -1.00e+05
2020 12 31  2200   59214   79200    9    -9999.9    -9999.9    -1.00e+05
2020 12 31  2300   59214   82800    0        4.6      363.7     2.93e+04
