:Product: 202110_ace_swepam_1h.txt
:Issued: 2021 Nov 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 10 17  1000   59504   36000    0        2.7      361.2     2.10e+04
2021 10 17  1100   59504   39600    0        1.9      357.8     2.99e+04
2021 10 17  1200   59504   43200    0        1.6      353.8     3.90e+04
2021 10 17  1300   59504   46800    0        1.7      353.9     3.14e+04
2021 10 17  1400   59504   50400    0        1.8      359.4     3.63e+04
2021 10 17  1500   59504   54000    0        1.9      352.8     3.96e+04
2021 10 17  1600   59504   57600    0        4.0      354.7     2.30e+04
2021 10 17  1700   59504   61200    0        3.1      352.1     3.42e+04
2021 10 17  1800   59504   64800    0        2.7      354.2     3.11e+04
2021 10 17  1900   59504   68400    0        5.7      356.5     1.66e+04
2021 10 17  2000   59504   72000    0        2.3      347.4     3.89e+04
2021 10 17  2100   59504   75600    0        0.9      358.4     7.49e+04
2021 10 17  2200   59504   79200    0        1.0      336.1     2.94e+04
2021 10 17  2300   59504   82800    9    -9999.9    -9999.9    -1.00e+05
2021 10 18  0000   59505       0    9    -9999.9    -9999.9    -1.00e+05
2021 10 18  0100   59505    3600    9    -9999.9    -9999.9    -1.00e+05
2021 10 18  0200   59505    7200    9    -9999.9    -9999.9    -1.00e+05
2021 10 18  0300   59505   10800    0        6.5      337.6     2.32e+04
2021 10 18  0400   59505   14400    0        6.2      335.4     2.22e+04
2021 10 18  0500   59505   18000    0        6.7      342.5     2.12e+04
2021 10 18  0600   59505   21600    0        7.1      350.8     1.62e+04
2021 10 18  0700   59505   25200    0        5.8      353.5     1.59e+04
2021 10 18  0800   59505   28800    0       10.5      359.8     2.13e+04
2021 10 18  0900   59505   32400    0       12.4      363.9     2.57e+04
2021 10 18  1000   59505   36000    0       15.3      368.4     4.46e+04
2021 10 18  1100   59505   39600    0        9.0      368.8     6.86e+04
2021 10 18  1200   59505   43200    0       13.2      377.0     6.94e+04
2021 10 18  1300   59505   46800    0       21.1      378.6     7.03e+04
2021 10 18  1400   59505   50400    0       17.3      374.6     7.58e+04
2021 10 18  1500   59505   54000    0       10.7      374.1     7.37e+04
2021 10 18  1600   59505   57600    0        7.4      367.6     7.21e+04
2021 10 18  1700   59505   61200    0       13.2      371.2     3.83e+04
2021 10 18  1800   59505   64800    0       10.5      374.0     3.57e+04
2021 10 18  1900   59505   68400    9    -9999.9    -9999.9    -1.00e+05
2021 10 18  2000   59505   72000    9    -9999.9    -9999.9    -1.00e+05
2021 10 18  2100   59505   75600    0        2.5      369.8     4.51e+04
2021 10 18  2200   59505   79200    0        1.9      367.7     6.66e+04
2021 10 18  2300   59505   82800    0        4.2      388.8     9.97e+04
2021 10 19  0000   59506       0    9    -9999.9    -9999.9    -1.00e+05
2021 10 19  0100   59506    3600    9    -9999.9    -9999.9    -1.00e+05
2021 10 19  0200   59506    7200    9    -9999.9    -9999.9    -1.00e+05
2021 10 19  0300   59506   10800    0        3.8      375.9     9.23e+04
2021 10 19  0400   59506   14400    0        3.6      377.6     9.54e+04
2021 10 19  0500   59506   18000    0        4.0      369.8     7.96e+04
2021 10 19  0600   59506   21600    0        3.9      369.8     7.10e+04
2021 10 19  0700   59506   25200    0        4.9      364.4     6.78e+04
2021 10 19  0800   59506   28800    0        5.7      370.7     4.62e+04
2021 10 19  0900   59506   32400    0        4.3      357.5     5.71e+04
2021 10 19  1000   59506   36000    0        5.1      361.7     7.09e+04
2021 10 19  1100   59506   39600    0        6.2      379.9     1.08e+05
2021 10 19  1200   59506   43200    0        4.4      395.7     1.17e+05
2021 10 19  1300   59506   46800    0        6.5      402.7     8.57e+04
2021 10 19  1400   59506   50400    0       14.9      405.1     4.32e+04
2021 10 19  1500   59506   54000    0       13.1      402.1     3.67e+04
2021 10 19  1600   59506   57600    0       16.0      403.6     3.31e+04
2021 10 19  1700   59506   61200    0       15.2      402.8     2.63e+04
2021 10 19  1800   59506   64800    0       13.6      396.6     2.28e+04
2021 10 19  1900   59506   68400    0        7.5      383.8     6.44e+04
2021 10 19  2000   59506   72000    0        4.8      369.9     4.14e+04
2021 10 19  2100   59506   75600    0        3.7      394.9     6.50e+04
2021 10 19  2200   59506   79200    0        2.6      399.1     5.75e+04
2021 10 19  2300   59506   82800    0        3.7      398.8     5.00e+04
2021 10 20  0000   59507       0    9    -9999.9    -9999.9    -1.00e+05
2021 10 20  0100   59507    3600    9    -9999.9    -9999.9    -1.00e+05
2021 10 20  0200   59507    7200    9    -9999.9    -9999.9    -1.00e+05
2021 10 20  0300   59507   10800    1        2.4      408.3     1.20e+05
2021 10 20  0400   59507   14400    0        2.7      410.2     7.75e+04
2021 10 20  0500   59507   18000    0        1.4      397.7     5.29e+04
2021 10 20  0600   59507   21600    0        4.1      403.2     5.37e+04
2021 10 20  0700   59507   25200    0        3.3      400.2     5.50e+04
2021 10 20  0800   59507   28800    0        3.5      406.8     6.30e+04
2021 10 20  0900   59507   32400    0        3.0      399.3     5.45e+04
2021 10 20  1000   59507   36000    0        2.7      384.1     5.66e+04
2021 10 20  1100   59507   39600    0        2.6      380.6     4.06e+04
2021 10 20  1200   59507   43200    0        2.1      379.7     1.92e+04
2021 10 20  1300   59507   46800    0        3.3      380.7     2.33e+04
2021 10 20  1400   59507   50400    0        4.8      388.7     4.67e+04
2021 10 20  1500   59507   54000    0        9.0      381.4     3.33e+04
2021 10 20  1600   59507   57600    0        8.0      387.7     4.57e+04
2021 10 20  1700   59507   61200    0       11.3      382.3     4.01e+04
2021 10 20  1800   59507   64800    0       11.3      392.9     3.95e+04
2021 10 20  1900   59507   68400    0        5.3      414.6     7.53e+04
2021 10 20  2000   59507   72000    0        6.1      433.2     9.73e+04
2021 10 20  2100   59507   75600    0        2.7      442.9     5.46e+04
2021 10 20  2200   59507   79200    0        2.6      458.2     9.97e+04
2021 10 20  2300   59507   82800    0        0.4      494.2     2.15e+05
2021 10 21  0000   59508       0    9    -9999.9    -9999.9    -1.00e+05
2021 10 21  0100   59508    3600    9    -9999.9    -9999.9    -1.00e+05
2021 10 21  0200   59508    7200    0        2.7      536.3     3.40e+05
2021 10 21  0300   59508   10800    0        1.5      530.3     2.78e+05
2021 10 21  0400   59508   14400    0        0.8      536.8     2.47e+05
2021 10 21  0500   59508   18000    0        0.5      529.5     2.60e+05
2021 10 21  0600   59508   21600    0        0.8      534.3     2.33e+05
2021 10 21  0700   59508   25200    0        1.1      537.7     1.67e+05
2021 10 21  0800   59508   28800    9    -9999.9    -9999.9    -1.00e+05
2021 10 21  0900   59508   32400    9    -9999.9    -9999.9    -1.00e+05
2021 10 21  1000   59508   36000    9    -9999.9    -9999.9    -1.00e+05
2021 10 21  1100   59508   39600    0        0.3      505.8     2.63e+05
2021 10 21  1200   59508   43200    1        0.2      500.1     2.22e+05
2021 10 21  1300   59508   46800    0        0.3      477.1     1.70e+05
2021 10 21  1400   59508   50400    0        0.4      477.7     1.89e+05
2021 10 21  1500   59508   54000    0        0.5      505.4     1.52e+05
2021 10 21  1600   59508   57600    9    -9999.9    -9999.9    -1.00e+05
2021 10 21  1700   59508   61200    9    -9999.9    -9999.9    -1.00e+05
2021 10 21  1800   59508   64800    3    -9999.9    -9999.9    -1.00e+05
2021 10 21  1900   59508   68400    0        1.0      491.7     1.27e+05
2021 10 21  2000   59508   72000    1        0.5      485.4     9.21e+04
2021 10 21  2100   59508   75600    0        0.7      488.4     1.19e+05
2021 10 21  2200   59508   79200    0        0.5      480.5     1.28e+05
2021 10 21  2300   59508   82800    0        0.5      479.6     1.03e+05
2021 10 22  0000   59509       0    0        0.7      468.1     1.04e+05
2021 10 22  0100   59509    3600    0        0.5      462.2     1.07e+05
2021 10 22  0200   59509    7200    0        0.4      458.1     6.51e+04
2021 10 22  0300   59509   10800    0        0.2      457.1     8.46e+04
2021 10 22  0400   59509   14400    0        0.3      452.0     8.69e+04
2021 10 22  0500   59509   18000    0        0.3      457.3     1.18e+05
2021 10 22  0600   59509   21600    0        0.3      459.3     1.23e+05
2021 10 22  0700   59509   25200    0        0.2      454.0     1.28e+05
2021 10 22  0800   59509   28800    0        0.3      441.7     6.40e+04
2021 10 22  0900   59509   32400    0        0.9      443.5     3.72e+04
2021 10 22  1000   59509   36000    0        0.8      451.7     5.39e+04
2021 10 22  1100   59509   39600    0        0.6      458.2     8.05e+04
2021 10 22  1200   59509   43200    0        0.2      462.9     8.59e+04
2021 10 22  1300   59509   46800    0        0.5      465.5     7.87e+04
2021 10 22  1400   59509   50400    0        0.2      470.9     9.36e+04
2021 10 22  1500   59509   54000    0        0.3      468.6     8.56e+04
2021 10 22  1600   59509   57600    0        0.3      453.5     7.74e+04
2021 10 22  1700   59509   61200    0        1.0      451.6     5.55e+04
2021 10 22  1800   59509   64800    0        2.0      455.0     4.61e+04
2021 10 22  1900   59509   68400    0        3.1      445.7     7.56e+04
2021 10 22  2000   59509   72000    0        1.4      442.9     7.62e+04
2021 10 22  2100   59509   75600    0        0.8      441.6     7.94e+04
2021 10 22  2200   59509   79200    0        0.8      450.2     8.09e+04
2021 10 22  2300   59509   82800    0        0.6      448.3     7.57e+04
2021 10 23  0000   59510       0    0        0.6      454.2     8.33e+04
2021 10 23  0100   59510    3600    0        1.0      445.7     7.95e+04
2021 10 23  0200   59510    7200    0        0.9      442.6     4.80e+04
2021 10 23  0300   59510   10800    0        0.6      443.0     4.51e+04
2021 10 23  0400   59510   14400    0        0.9      434.2     4.09e+04
2021 10 23  0500   59510   18000    0        1.4      443.5     5.29e+04
2021 10 23  0600   59510   21600    0        0.7      442.6     4.62e+04
2021 10 23  0700   59510   25200    0        0.6      439.9     6.26e+04
2021 10 23  0800   59510   28800    0        0.4      431.7     7.21e+04
2021 10 23  0900   59510   32400    0        0.6      429.2     7.74e+04
2021 10 23  1000   59510   36000    0        0.9      405.4     5.86e+04
2021 10 23  1100   59510   39600    1        0.9      388.9     4.64e+04
2021 10 23  1200   59510   43200    0        0.7      373.0     4.28e+04
2021 10 23  1300   59510   46800    3    -9999.9    -9999.9    -1.00e+05
2021 10 23  1400   59510   50400    0        0.5      362.4     4.47e+04
2021 10 23  1500   59510   54000    1        0.5      359.0     4.62e+04
2021 10 23  1600   59510   57600    0        0.3      360.3     3.48e+04
2021 10 23  1700   59510   61200    1        1.9      358.9     3.63e+04
2021 10 23  1800   59510   64800    1        0.4      351.5     4.73e+04
2021 10 23  1900   59510   68400    1        0.4      354.4     3.63e+04
2021 10 23  2000   59510   72000    0        2.5      342.4     3.72e+04
2021 10 23  2100   59510   75600    0        0.5      341.5     4.60e+04
2021 10 23  2200   59510   79200    0        0.7      359.6     4.62e+04
2021 10 23  2300   59510   82800    0        1.3      363.6     3.50e+04
2021 10 24  0000   59511       0    0        2.1      355.7     3.80e+04
2021 10 24  0100   59511    3600    0        1.3      354.3     4.00e+04
2021 10 24  0200   59511    7200    0        0.5      347.7     4.49e+04
2021 10 24  0300   59511   10800    0        0.8      343.3     4.66e+04
2021 10 24  0400   59511   14400    0        1.0      334.7     3.91e+04
2021 10 24  0500   59511   18000    0        0.7      332.7     3.81e+04
2021 10 24  0600   59511   21600    0        1.0      338.2     4.37e+04
2021 10 24  0700   59511   25200    0        2.3      352.5     4.83e+04
2021 10 24  0800   59511   28800    1        3.6      355.7     6.63e+04
2021 10 24  0900   59511   32400    0        2.1      361.5     6.54e+04
2021 10 24  1000   59511   36000    1        2.5      361.4     6.42e+04
2021 10 24  1100   59511   39600    0        1.9      344.9     6.53e+04
2021 10 24  1200   59511   43200    0        1.3      354.4     6.01e+04
2021 10 24  1300   59511   46800    0        0.6      356.5     6.28e+04
2021 10 24  1400   59511   50400    0        0.4      355.1     5.48e+04
2021 10 24  1500   59511   54000    1        1.3      352.7     5.37e+04
2021 10 24  1600   59511   57600    1        0.2      346.7     5.27e+04
2021 10 24  1700   59511   61200    0        0.8      352.0     5.95e+04
2021 10 24  1800   59511   64800    0        3.6      346.9     5.69e+04
2021 10 24  1900   59511   68400    0        0.5      345.8     5.40e+04
2021 10 24  2000   59511   72000    0        1.7      357.5     5.77e+04
2021 10 24  2100   59511   75600    1        0.5      354.3     5.01e+04
2021 10 24  2200   59511   79200    0        0.7      356.7     4.83e+04
2021 10 24  2300   59511   82800    0        0.5      320.6     5.44e+04
2021 10 25  0000   59512       0    0        0.7      314.8     3.91e+04
2021 10 25  0100   59512    3600    0        0.8      310.6     2.69e+04
2021 10 25  0200   59512    7200    0        0.6      329.1     4.01e+04
2021 10 25  0300   59512   10800    0        0.8      326.1     2.39e+04
2021 10 25  0400   59512   14400    0        0.4      326.4     2.89e+04
2021 10 25  0500   59512   18000    0        0.5      313.5     2.18e+04
2021 10 25  0600   59512   21600    1        0.4      351.7     5.26e+04
2021 10 25  0700   59512   25200    0        0.7      317.0     2.80e+04
2021 10 25  0800   59512   28800    3    -9999.9    -9999.9    -1.00e+05
2021 10 25  0900   59512   32400    0        0.5      326.7     2.23e+04
2021 10 25  1000   59512   36000    0        1.1      337.2     3.56e+04
2021 10 25  1100   59512   39600    0        2.1      335.0     5.25e+04
2021 10 25  1200   59512   43200    0        2.3      332.0     4.24e+04
2021 10 25  1300   59512   46800    0        1.3      325.5     4.20e+04
2021 10 25  1400   59512   50400    0        8.7      338.6     5.65e+04
2021 10 25  1500   59512   54000    0       11.0      343.0     4.13e+04
2021 10 25  1600   59512   57600    0        7.7      344.5     4.23e+04
2021 10 25  1700   59512   61200    0        5.6      342.5     4.27e+04
2021 10 25  1800   59512   64800    0        4.8      341.4     5.57e+04
2021 10 25  1900   59512   68400    0        3.6      338.4     3.35e+04
2021 10 25  2000   59512   72000    0        4.7      338.0     3.89e+04
2021 10 25  2100   59512   75600    1        6.0      339.0     3.05e+04
2021 10 25  2200   59512   79200    0        5.5      340.9     3.30e+04
2021 10 25  2300   59512   82800    0        3.7      334.5     4.96e+04
2021 10 26  0000   59513       0    0        4.6      352.4     5.17e+04
2021 10 26  0100   59513    3600    0        4.3      350.8     5.52e+04
2021 10 26  0200   59513    7200    0        5.7      348.6     4.96e+04
2021 10 26  0300   59513   10800    0        4.2      348.0     5.23e+04
2021 10 26  0400   59513   14400    0        3.0      333.3     6.49e+04
2021 10 26  0500   59513   18000    0        3.0      324.9     6.11e+04
2021 10 26  0600   59513   21600    0        2.1      336.9     5.18e+04
2021 10 26  0700   59513   25200    0        1.8      336.4     5.45e+04
2021 10 26  0800   59513   28800    0        1.7      336.0     6.08e+04
2021 10 26  0900   59513   32400    0        1.1      346.6     6.52e+04
2021 10 26  1000   59513   36000    0        4.0      339.7     5.90e+04
2021 10 26  1100   59513   39600    0        2.0      347.1     6.28e+04
2021 10 26  1200   59513   43200    0        1.5      349.1     6.11e+04
2021 10 26  1300   59513   46800    0        2.1      348.9     5.14e+04
2021 10 26  1400   59513   50400    0        2.5      356.9     4.09e+04
2021 10 26  1500   59513   54000    9    -9999.9    -9999.9    -1.00e+05
2021 10 26  1600   59513   57600    9    -9999.9    -9999.9    -1.00e+05
2021 10 26  1700   59513   61200    9    -9999.9    -9999.9    -1.00e+05
2021 10 26  1800   59513   64800    1        2.0      325.4     4.31e+04
2021 10 26  1900   59513   68400    0        2.2      332.2     4.77e+04
2021 10 26  2000   59513   72000    0        1.1      343.8     6.12e+04
2021 10 26  2100   59513   75600    0        3.1      328.8     6.03e+04
2021 10 26  2200   59513   79200    0        2.0      348.8     6.36e+04
2021 10 26  2300   59513   82800    0        0.5      372.3     6.51e+04
2021 10 27  0000   59514       0    0        1.1      364.2     6.31e+04
2021 10 27  0100   59514    3600    0        0.8      371.6     6.63e+04
2021 10 27  0200   59514    7200    0        0.4      381.8     6.50e+04
2021 10 27  0300   59514   10800    0        0.4      383.9     5.98e+04
2021 10 27  0400   59514   14400    0        0.4      377.5     5.05e+04
2021 10 27  0500   59514   18000    0        0.8      377.2     4.97e+04
2021 10 27  0600   59514   21600    1        0.7      373.6     3.44e+04
2021 10 27  0700   59514   25200    0        1.3      368.8     3.19e+04
2021 10 27  0800   59514   28800    3    -9999.9    -9999.9    -1.00e+05
2021 10 27  0900   59514   32400    0        0.5      373.6     3.99e+04
2021 10 27  1000   59514   36000    0        0.3      370.2     2.38e+04
2021 10 27  1100   59514   39600    0        0.5      364.4     2.82e+04
2021 10 27  1200   59514   43200    0        0.5      357.7     3.43e+04
2021 10 27  1300   59514   46800    0        0.6      359.2     3.29e+04
2021 10 27  1400   59514   50400    0        0.6      356.5     4.10e+04
2021 10 27  1500   59514   54000    0        0.9      358.2     3.77e+04
2021 10 27  1600   59514   57600    0        0.9      358.3     3.82e+04
2021 10 27  1700   59514   61200    0        0.8      361.7     3.55e+04
2021 10 27  1800   59514   64800    1        1.0      358.1     2.96e+04
2021 10 27  1900   59514   68400    0        0.8      358.3     4.01e+04
2021 10 27  2000   59514   72000    1        0.9      356.2     3.32e+04
2021 10 27  2100   59514   75600    0        3.4      357.6     3.88e+04
2021 10 27  2200   59514   79200    0        0.8      348.2     3.66e+04
2021 10 27  2300   59514   82800    0        0.7      343.9     3.34e+04
2021 10 28  0000   59515       0    0        0.8      325.1     1.41e+04
2021 10 28  0100   59515    3600    0        0.7      318.9    -1.00e+05
2021 10 28  0200   59515    7200    0        0.7      315.1    -1.00e+05
2021 10 28  0300   59515   10800    1        0.7      313.2    -1.00e+05
2021 10 28  0400   59515   14400    0        0.7      311.4    -1.00e+05
2021 10 28  0500   59515   18000    0        0.8      308.9     1.12e+04
2021 10 28  0600   59515   21600    0        0.9      304.5     1.72e+04
2021 10 28  0700   59515   25200    0        2.5      304.4     1.35e+04
2021 10 28  0800   59515   28800    0        3.3      299.4     1.32e+04
2021 10 28  0900   59515   32400    0        1.6      300.5     1.17e+04
2021 10 28  1000   59515   36000    0        2.0      301.1     1.20e+04
2021 10 28  1100   59515   39600    1        1.7      302.6     1.41e+04
2021 10 28  1200   59515   43200    1        1.8      302.4     1.33e+04
2021 10 28  1300   59515   46800    1        2.1      299.0     1.28e+04
2021 10 28  1400   59515   50400    0        2.8      295.3     1.47e+04
2021 10 28  1500   59515   54000    0        3.3      299.9     1.34e+04
2021 10 28  1600   59515   57600    0        2.2      300.1     5.79e+04
2021 10 28  1700   59515   61200    0        7.8      299.5     1.27e+04
2021 10 28  1800   59515   64800    0        2.4      306.0     1.35e+04
2021 10 28  1900   59515   68400    0        3.0      304.7     1.71e+04
2021 10 28  2000   59515   72000    0        3.4      300.0     2.08e+04
2021 10 28  2100   59515   75600    0        3.3      296.3     2.04e+04
2021 10 28  2200   59515   79200    3    -9999.9    -9999.9    -1.00e+05
2021 10 28  2300   59515   82800    0        3.3      290.3     1.68e+04
2021 10 29  0000   59516       0    0        2.9      287.2     1.40e+04
2021 10 29  0100   59516    3600    0        3.5      289.2     1.69e+04
2021 10 29  0200   59516    7200    0        3.9      291.9     1.84e+04
2021 10 29  0300   59516   10800    0        4.0      295.4     2.10e+04
2021 10 29  0400   59516   14400    0        2.6      294.4     2.43e+04
2021 10 29  0500   59516   18000    0        2.1      287.9     2.75e+04
2021 10 29  0600   59516   21600    0        2.5      288.2     2.88e+04
2021 10 29  0700   59516   25200    0        2.1      283.3     2.35e+04
2021 10 29  0800   59516   28800    0        2.1      282.2     3.06e+04
2021 10 29  0900   59516   32400    0        1.9      279.7     3.00e+04
2021 10 29  1000   59516   36000    0        6.6      281.9     2.88e+04
2021 10 29  1100   59516   39600    0        2.7      284.4     2.30e+04
2021 10 29  1200   59516   43200    0        2.4      285.7     2.30e+04
2021 10 29  1300   59516   46800    0        2.9      290.5     2.19e+04
2021 10 29  1400   59516   50400    0        3.7      294.4     2.04e+04
2021 10 29  1500   59516   54000    0        5.3      295.5     1.81e+04
2021 10 29  1600   59516   57600    9    -9999.9    -9999.9    -1.00e+05
2021 10 29  1700   59516   61200    1        5.9      297.1     2.51e+04
2021 10 29  1800   59516   64800    0        7.2      298.6     2.72e+04
2021 10 29  1900   59516   68400    0        4.1      313.3     4.38e+04
2021 10 29  2000   59516   72000    0        6.7      315.0     4.13e+04
2021 10 29  2100   59516   75600    0        3.5      320.7     6.46e+04
2021 10 29  2200   59516   79200    1        3.9      325.6     7.09e+04
2021 10 29  2300   59516   82800    0        3.5      323.0     6.55e+04
2021 10 30  0000   59517       0    0        5.0      318.2     5.83e+04
2021 10 30  0100   59517    3600    3    -9999.9    -9999.9    -1.00e+05
2021 10 30  0200   59517    7200    0        3.7      311.2     4.86e+04
2021 10 30  0300   59517   10800    0        4.4      314.4     4.32e+04
2021 10 30  0400   59517   14400    0        3.6      309.3     1.90e+04
2021 10 30  0500   59517   18000    0        4.3      306.1     2.34e+04
2021 10 30  0600   59517   21600    0        5.5      301.3     2.45e+04
2021 10 30  0700   59517   25200    0        5.8      305.0     2.48e+04
2021 10 30  0800   59517   28800    0        4.9      311.9     2.60e+04
2021 10 30  0900   59517   32400    0        5.5      313.1     3.62e+04
2021 10 30  1000   59517   36000    0        5.5      315.9     3.14e+04
2021 10 30  1100   59517   39600    0        7.5      320.1     2.86e+04
2021 10 30  1200   59517   43200    0        8.3      318.6     2.43e+04
2021 10 30  1300   59517   46800    0        9.0      319.7     2.16e+04
2021 10 30  1400   59517   50400    0        8.8      321.9     2.15e+04
2021 10 30  1500   59517   54000    0        7.4      321.5     1.94e+04
2021 10 30  1600   59517   57600    0        4.6      337.6     2.93e+04
2021 10 30  1700   59517   61200    6        9.9      349.7     5.27e+04
2021 10 30  1800   59517   64800    0       14.6      343.7     6.14e+04
2021 10 30  1900   59517   68400    1        5.9      362.9     8.98e+04
2021 10 30  2000   59517   72000    1        1.4      374.3     7.36e+04
2021 10 30  2100   59517   75600    0        1.7      369.1     8.74e+04
2021 10 30  2200   59517   79200    0        2.2      378.1     8.59e+04
2021 10 30  2300   59517   82800    0        0.6      365.5     8.13e+04
2021 10 31  0000   59518       0    0        0.4      374.7     5.81e+04
2021 10 31  0100   59518    3600    0        1.5      392.9     7.78e+04
2021 10 31  0200   59518    7200    0        0.8      392.9     1.28e+05
2021 10 31  0300   59518   10800    0        1.1      384.2     8.18e+04
2021 10 31  0400   59518   14400    0        0.8      384.1     1.04e+05
2021 10 31  0500   59518   18000    0        0.6      380.4     1.25e+05
2021 10 31  0600   59518   21600    0        0.7      384.7     1.81e+05
2021 10 31  0700   59518   25200    0        0.5      379.0     1.08e+05
2021 10 31  0800   59518   28800    0        0.3      368.9     7.51e+04
2021 10 31  0900   59518   32400    0        4.5      393.8     8.96e+04
2021 10 31  1000   59518   36000    0       10.8      423.2     1.11e+05
2021 10 31  1100   59518   39600    0       11.7      437.3     1.00e+05
2021 10 31  1200   59518   43200    0        8.8      435.4     9.93e+04
2021 10 31  1300   59518   46800    0        6.6      434.5     1.37e+05
2021 10 31  1400   59518   50400    0        8.1      427.6     1.02e+05
2021 10 31  1500   59518   54000    0       10.4      433.5     1.18e+05
2021 10 31  1600   59518   57600    0        8.8      418.7     1.14e+05
2021 10 31  1700   59518   61200    0        8.3      433.5     7.78e+04
2021 10 31  1800   59518   64800    0        7.4      423.2     8.73e+04
2021 10 31  1900   59518   68400    1        6.0      439.2     9.33e+04
2021 10 31  2000   59518   72000    3    -9999.9    -9999.9    -1.00e+05
2021 10 31  2100   59518   75600    0        9.2      437.3     1.30e+05
2021 10 31  2200   59518   79200    0        9.5      431.8     1.07e+05
2021 10 31  2300   59518   82800    0       10.7      420.2     1.02e+05
