:Product: 202203_ace_swepam_1h.txt
:Issued: 2022 Apr 01 0510 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   Hourly Averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2022 03 17  0200   59655    7200    0        1.5      391.4     6.87e+04
2022 03 17  0300   59655   10800    0        1.2      378.3     6.09e+04
2022 03 17  0400   59655   14400    0        0.9      373.4     6.69e+04
2022 03 17  0500   59655   18000    0        0.7      382.7     5.24e+04
2022 03 17  0600   59655   21600    0        0.9      383.1     4.27e+04
2022 03 17  0700   59655   25200    0        0.7      370.4     5.31e+04
2022 03 17  0800   59655   28800    0        0.6      358.1     5.68e+04
2022 03 17  0900   59655   32400    0        0.9      361.1     5.59e+04
2022 03 17  1000   59655   36000    0        0.7      367.1     3.55e+04
2022 03 17  1100   59655   39600    0        0.6      363.9     3.09e+04
2022 03 17  1200   59655   43200    0        0.7      356.4     3.70e+04
2022 03 17  1300   59655   46800    1        0.6      351.6     4.41e+04
2022 03 17  1400   59655   50400    3    -9999.9    -9999.9    -1.00e+05
2022 03 17  1500   59655   54000    0        0.5      345.9     5.02e+04
2022 03 17  1600   59655   57600    0        0.5      325.4     6.77e+04
2022 03 17  1700   59655   61200    0        0.5      324.3     5.85e+04
2022 03 17  1800   59655   64800    0        0.7      325.1     5.56e+04
2022 03 17  1900   59655   68400    0        0.7      324.6     5.17e+04
2022 03 17  2000   59655   72000    0        0.7      323.5     3.58e+04
2022 03 17  2100   59655   75600    9    -9999.9    -9999.9    -1.00e+05
2022 03 17  2200   59655   79200    0        1.0      331.8     3.39e+04
2022 03 17  2300   59655   82800    0        1.5      325.7     2.90e+04
2022 03 18  0000   59656       0    0        1.7      321.7     2.42e+04
2022 03 18  0100   59656    3600    0        1.6      322.1     2.26e+04
2022 03 18  0200   59656    7200    0        1.3      318.7     2.05e+04
2022 03 18  0300   59656   10800    9    -9999.9    -9999.9    -1.00e+05
2022 03 18  0400   59656   14400    0        0.7      314.6     2.53e+04
2022 03 18  0500   59656   18000    0        1.0      309.8     2.64e+04
2022 03 18  0600   59656   21600    0        1.1      303.6     2.45e+04
2022 03 18  0700   59656   25200    0        1.3      299.0     1.61e+04
2022 03 18  0800   59656   28800    0        1.2      296.3     1.43e+04
2022 03 18  0900   59656   32400    9    -9999.9    -9999.9    -1.00e+05
2022 03 18  1000   59656   36000    0        1.4      290.2     1.27e+04
2022 03 18  1100   59656   39600    0        1.1      294.6     2.07e+04
2022 03 18  1200   59656   43200    0        0.6      316.9     4.49e+04
2022 03 18  1300   59656   46800    0        0.5      323.5     7.49e+04
2022 03 18  1400   59656   50400    0        0.9      293.8     4.31e+04
2022 03 18  1500   59656   54000    9    -9999.9    -9999.9    -1.00e+05
2022 03 18  1600   59656   57600    0        1.1      293.0     2.06e+04
2022 03 18  1700   59656   61200    0        1.2      298.6     1.96e+04
2022 03 18  1800   59656   64800    0        1.5      303.5     2.13e+04
2022 03 18  1900   59656   68400    0        1.5      310.0     2.02e+04
2022 03 18  2000   59656   72000    0        1.3      310.9     1.65e+04
2022 03 18  2100   59656   75600    9    -9999.9    -9999.9    -1.00e+05
2022 03 18  2200   59656   79200    0        1.5      305.5     1.90e+04
2022 03 18  2300   59656   82800    0        1.1      287.2     2.69e+04
2022 03 19  0000   59657       0    0        0.8      327.6     8.26e+04
2022 03 19  0100   59657    3600    0        1.9      292.8     2.71e+04
2022 03 19  0200   59657    7200    0        2.4      304.4     3.03e+04
2022 03 19  0300   59657   10800    9    -9999.9    -9999.9    -1.00e+05
2022 03 19  0400   59657   14400    0        2.5      303.2     2.94e+04
2022 03 19  0500   59657   18000    0        2.3      299.7     3.09e+04
2022 03 19  0600   59657   21600    0        2.8      298.0     2.30e+04
2022 03 19  0700   59657   25200    0        3.0      295.8     2.65e+04
2022 03 19  0800   59657   28800    0        2.1      300.0     2.38e+04
2022 03 19  0900   59657   32400    9    -9999.9    -9999.9    -1.00e+05
2022 03 19  1000   59657   36000    0        1.6      294.5     1.56e+04
2022 03 19  1100   59657   39600    0        1.6      292.7     1.71e+04
2022 03 19  1200   59657   43200    0        1.9      294.2     2.53e+04
2022 03 19  1300   59657   46800    1        2.6      294.4     5.63e+04
2022 03 19  1400   59657   50400    1        2.0      302.0     6.55e+04
2022 03 19  1500   59657   54000    9    -9999.9    -9999.9    -1.00e+05
2022 03 19  1600   59657   57600    0        2.5      296.6     4.30e+04
2022 03 19  1700   59657   61200    0        2.9      298.4     4.27e+04
2022 03 19  1800   59657   64800    1        2.8      300.9     6.08e+04
2022 03 19  1900   59657   68400    0        3.9      309.9     6.48e+04
2022 03 19  2000   59657   72000    0        5.0      317.7     5.76e+04
2022 03 19  2100   59657   75600    9    -9999.9    -9999.9    -1.00e+05
2022 03 19  2200   59657   79200    0        5.9      322.7     4.46e+04
2022 03 19  2300   59657   82800    0        7.2      317.3     3.75e+04
2022 03 20  0000   59658       0    0        7.7      315.7     3.19e+04
2022 03 20  0100   59658    3600    0        7.7      321.5     3.23e+04
2022 03 20  0200   59658    7200    0        6.6      312.9     3.43e+04
2022 03 20  0300   59658   10800    9    -9999.9    -9999.9    -1.00e+05
2022 03 20  0400   59658   14400    0        7.9      303.5     1.74e+04
2022 03 20  0500   59658   18000    0        7.1      301.9     1.36e+04
2022 03 20  0600   59658   21600    0        6.4      301.0     1.34e+04
2022 03 20  0700   59658   25200    0        4.5      302.8     1.38e+04
2022 03 20  0800   59658   28800    0        4.2      296.9     1.36e+04
2022 03 20  0900   59658   32400    9    -9999.9    -9999.9    -1.00e+05
2022 03 20  1000   59658   36000    0        4.6      296.4     1.35e+04
2022 03 20  1100   59658   39600    0        4.7      295.0     1.64e+04
2022 03 20  1200   59658   43200    3    -9999.9    -9999.9    -1.00e+05
2022 03 20  1300   59658   46800    0        4.0      296.4     1.72e+04
2022 03 20  1400   59658   50400    0        3.8      298.7     2.56e+04
2022 03 20  1500   59658   54000    9    -9999.9    -9999.9    -1.00e+05
2022 03 20  1600   59658   57600    0        1.4      312.5     2.92e+04
2022 03 20  1700   59658   61200    0        1.4      315.9     2.99e+04
2022 03 20  1800   59658   64800    1        1.2      328.7     4.41e+04
2022 03 20  1900   59658   68400    0        1.2      332.2     5.49e+04
2022 03 20  2000   59658   72000    0        2.3      322.5     7.95e+04
2022 03 20  2100   59658   75600    9    -9999.9    -9999.9    -1.00e+05
2022 03 20  2200   59658   79200    0        1.8      350.0     8.13e+04
2022 03 20  2300   59658   82800    1        1.6      350.7     8.53e+04
2022 03 21  0000   59659       0    1        2.0      349.3     7.73e+04
2022 03 21  0100   59659    3600    0        9.9      334.0     7.67e+04
2022 03 21  0200   59659    7200    0        2.0      341.1     6.01e+04
2022 03 21  0300   59659   10800    9    -9999.9    -9999.9    -1.00e+05
2022 03 21  0400   59659   14400    0        2.4      331.2     5.61e+04
2022 03 21  0500   59659   18000    0        3.0      316.8     5.59e+04
2022 03 21  0600   59659   21600    0        3.3      311.0     3.18e+04
2022 03 21  0700   59659   25200    0        3.2      319.5     2.35e+04
2022 03 21  0800   59659   28800    0        2.5      327.8     3.25e+04
2022 03 21  0900   59659   32400    9    -9999.9    -9999.9    -1.00e+05
2022 03 21  1000   59659   36000    0        2.7      323.3     3.67e+04
2022 03 21  1100   59659   39600    0        2.8      318.1     3.75e+04
2022 03 21  1200   59659   43200    0        2.5      316.3     3.44e+04
2022 03 21  1300   59659   46800    0        2.7      325.5     4.43e+04
2022 03 21  1400   59659   50400    0        2.9      328.8     3.78e+04
2022 03 21  1500   59659   54000    9    -9999.9    -9999.9    -1.00e+05
2022 03 21  1600   59659   57600    0        4.9      327.5     3.11e+04
2022 03 21  1700   59659   61200    0        8.2      333.4     3.09e+04
2022 03 21  1800   59659   64800    0        8.5      330.3     2.76e+04
2022 03 21  1900   59659   68400    0       10.1      334.6     2.87e+04
2022 03 21  2000   59659   72000    0       11.8      335.5     2.78e+04
2022 03 21  2100   59659   75600    9    -9999.9    -9999.9    -1.00e+05
2022 03 21  2200   59659   79200    0        7.5      339.4     4.55e+04
2022 03 21  2300   59659   82800    0        7.1      341.9     5.95e+04
2022 03 22  0000   59660       0    0        9.9      342.6     6.23e+04
2022 03 22  0100   59660    3600    0        9.9      340.5     6.15e+04
2022 03 22  0200   59660    7200    0        6.9      335.3     5.17e+04
2022 03 22  0300   59660   10800    9    -9999.9    -9999.9    -1.00e+05
2022 03 22  0400   59660   14400    0        6.3      329.4     4.21e+04
2022 03 22  0500   59660   18000    0        5.4      321.0     3.03e+04
2022 03 22  0600   59660   21600    1        3.3      315.8     2.97e+04
2022 03 22  0700   59660   25200    0        2.9      325.2     3.41e+04
2022 03 22  0800   59660   28800    1        1.9      340.4     7.93e+04
2022 03 22  0900   59660   32400    9    -9999.9    -9999.9    -1.00e+05
2022 03 22  1000   59660   36000    0        1.9      370.0     1.09e+05
2022 03 22  1100   59660   39600    1        2.1      384.8     1.23e+05
2022 03 22  1200   59660   43200    3    -9999.9    -9999.9    -1.00e+05
2022 03 22  1300   59660   46800    0        2.0      332.3     5.72e+04
2022 03 22  1400   59660   50400    1        0.6      322.7     5.32e+04
2022 03 22  1500   59660   54000    9    -9999.9    -9999.9    -1.00e+05
2022 03 22  1600   59660   57600    0        0.9      331.9     7.41e+04
2022 03 22  1700   59660   61200    1        0.9      327.0     8.43e+04
2022 03 22  1800   59660   64800    1        4.0      339.0     6.13e+04
2022 03 22  1900   59660   68400    0        1.3      344.8     6.69e+04
2022 03 22  2000   59660   72000    0        2.6      384.1     7.51e+04
2022 03 22  2100   59660   75600    0        3.3      362.4     5.43e+04
2022 03 22  2200   59660   79200    0        4.6      364.2     4.03e+04
2022 03 22  2300   59660   82800    0        8.5      375.3     5.40e+04
2022 03 23  0000   59661       0    0        1.6      405.2     1.43e+05
2022 03 23  0100   59661    3600    0        1.2      398.9     1.30e+05
2022 03 23  0200   59661    7200    1        1.2      393.8     1.43e+05
2022 03 23  0300   59661   10800    9    -9999.9    -9999.9    -1.00e+05
2022 03 23  0400   59661   14400    0        2.3      410.3     1.68e+05
2022 03 23  0500   59661   18000    1        2.4      405.1     1.41e+05
2022 03 23  0600   59661   21600    1        2.0      389.6     1.23e+05
2022 03 23  0700   59661   25200    0        2.4      383.0     1.05e+05
2022 03 23  0800   59661   28800    0        4.6      410.0     7.26e+04
2022 03 23  0900   59661   32400    9    -9999.9    -9999.9    -1.00e+05
2022 03 23  1000   59661   36000    0        3.5      384.1     7.13e+04
2022 03 23  1100   59661   39600    0        1.5      378.1     9.06e+04
2022 03 23  1200   59661   43200    0        2.0      371.8     9.31e+04
2022 03 23  1300   59661   46800    0        0.9      373.5     9.04e+04
2022 03 23  1400   59661   50400    0        1.4      392.9     5.68e+04
2022 03 23  1500   59661   54000    9    -9999.9    -9999.9    -1.00e+05
2022 03 23  1600   59661   57600    0        0.4      390.1     1.18e+05
2022 03 23  1700   59661   61200    0        1.5      395.9     7.77e+04
2022 03 23  1800   59661   64800    0        4.8      404.6     6.39e+04
2022 03 23  1900   59661   68400    0        5.8      420.2     5.78e+04
2022 03 23  2000   59661   72000    0        6.9      422.3     4.75e+04
2022 03 23  2100   59661   75600    9    -9999.9    -9999.9    -1.00e+05
2022 03 23  2200   59661   79200    0        3.9      449.4     1.39e+05
2022 03 23  2300   59661   82800    0        2.5      442.0     1.33e+05
2022 03 24  0000   59662       0    0        3.5      454.7     1.41e+05
2022 03 24  0100   59662    3600    0        3.3      475.3     1.32e+05
2022 03 24  0200   59662    7200    1        3.1      476.1     1.64e+05
2022 03 24  0300   59662   10800    9    -9999.9    -9999.9    -1.00e+05
2022 03 24  0400   59662   14400    0        1.6      517.8     2.28e+05
2022 03 24  0500   59662   18000    0        1.9      522.7     1.62e+05
2022 03 24  0600   59662   21600    0        1.6      521.6     1.76e+05
2022 03 24  0700   59662   25200    3    -9999.9    -9999.9    -1.00e+05
2022 03 24  0800   59662   28800    0        1.6      556.7     2.74e+05
2022 03 24  0900   59662   32400    0        1.3      591.3     2.95e+05
2022 03 24  1000   59662   36000    0        1.5      569.1     2.62e+05
2022 03 24  1100   59662   39600    0        1.1      564.5     1.88e+05
2022 03 24  1200   59662   43200    0        1.2      568.7     1.47e+05
2022 03 24  1300   59662   46800    0        1.0      554.4     1.44e+05
2022 03 24  1400   59662   50400    0        0.4      557.2     1.90e+05
2022 03 24  1500   59662   54000    9    -9999.9    -9999.9    -1.00e+05
2022 03 24  1600   59662   57600    0        1.4      528.7     1.72e+05
2022 03 24  1700   59662   61200    0        1.5      520.9     1.39e+05
2022 03 24  1800   59662   64800    0        1.4      511.5     1.64e+05
2022 03 24  1900   59662   68400    1        1.6      503.1     1.53e+05
2022 03 24  2000   59662   72000    0        1.7      497.0     1.23e+05
2022 03 24  2100   59662   75600    0        2.2      490.7     1.05e+05
2022 03 24  2200   59662   79200    0        1.9      486.9     1.46e+05
2022 03 24  2300   59662   82800    1        1.7      485.8     1.67e+05
2022 03 25  0000   59663       0    1        1.6      490.6     1.93e+05
2022 03 25  0100   59663    3600    9    -9999.9    -9999.9    -1.00e+05
2022 03 25  0200   59663    7200    9    -9999.9    -9999.9    -1.00e+05
2022 03 25  0300   59663   10800    9    -9999.9    -9999.9    -1.00e+05
2022 03 25  0400   59663   14400    9    -9999.9    -9999.9    -1.00e+05
2022 03 25  0500   59663   18000    0        1.8      447.3     1.19e+05
2022 03 25  0600   59663   21600    0        1.3      450.9     1.09e+05
2022 03 25  0700   59663   25200    0        1.2      447.3     6.93e+04
2022 03 25  0800   59663   28800    0        1.1      443.1     6.75e+04
2022 03 25  0900   59663   32400    9    -9999.9    -9999.9    -1.00e+05
2022 03 25  1000   59663   36000    0        1.7      443.4     6.03e+04
2022 03 25  1100   59663   39600    0        1.6      444.0     5.72e+04
2022 03 25  1200   59663   43200    0        2.2      434.6     8.13e+04
2022 03 25  1300   59663   46800    0        1.6      437.0     7.96e+04
2022 03 25  1400   59663   50400    0        1.0      432.5     7.67e+04
2022 03 25  1500   59663   54000    9    -9999.9    -9999.9    -1.00e+05
2022 03 25  1600   59663   57600    0        0.7      431.9     6.86e+04
2022 03 25  1700   59663   61200    0        0.6      420.5     6.64e+04
2022 03 25  1800   59663   64800    0        1.2      415.4     5.08e+04
2022 03 25  1900   59663   68400    0        0.7      413.4     5.70e+04
2022 03 25  2000   59663   72000    0        1.4      406.9     4.92e+04
2022 03 25  2100   59663   75600    9    -9999.9    -9999.9    -1.00e+05
2022 03 25  2200   59663   79200    9    -9999.9    -9999.9    -1.00e+05
2022 03 25  2300   59663   82800    9    -9999.9    -9999.9    -1.00e+05
2022 03 26  0000   59664       0    9    -9999.9    -9999.9    -1.00e+05
2022 03 26  0100   59664    3600    9    -9999.9    -9999.9    -1.00e+05
2022 03 26  0200   59664    7200    9    -9999.9    -9999.9    -1.00e+05
2022 03 26  0300   59664   10800    9    -9999.9    -9999.9    -1.00e+05
2022 03 26  0400   59664   14400    9    -9999.9    -9999.9    -1.00e+05
2022 03 26  0500   59664   18000    0        0.5      389.6     4.26e+04
2022 03 26  0600   59664   21600    0        0.4      390.1     6.33e+04
2022 03 26  0700   59664   25200    0        0.6      395.4     6.83e+04
2022 03 26  0800   59664   28800    0        1.0      394.1     6.77e+04
2022 03 26  0900   59664   32400    9    -9999.9    -9999.9    -1.00e+05
2022 03 26  1000   59664   36000    0        1.5      407.5     5.71e+04
2022 03 26  1100   59664   39600    0        1.0      402.1     4.66e+04
2022 03 26  1200   59664   43200    0        1.5      403.3     4.94e+04
2022 03 26  1300   59664   46800    0        1.1      407.8     4.75e+04
2022 03 26  1400   59664   50400    0        1.8      412.1     5.26e+04
2022 03 26  1500   59664   54000    9    -9999.9    -9999.9    -1.00e+05
2022 03 26  1600   59664   57600    0        0.6      433.4     3.76e+04
2022 03 26  1700   59664   61200    0        0.4      425.5     4.60e+04
2022 03 26  1800   59664   64800    0        0.1      423.1     5.86e+04
2022 03 26  1900   59664   68400    0        2.0      420.5     4.71e+04
2022 03 26  2000   59664   72000    0        1.3      416.0     5.40e+04
2022 03 26  2100   59664   75600    9    -9999.9    -9999.9    -1.00e+05
2022 03 26  2200   59664   79200    0        2.8      421.3     6.54e+04
2022 03 26  2300   59664   82800    9    -9999.9    -9999.9    -1.00e+05
2022 03 27  0000   59665       0    9    -9999.9    -9999.9    -1.00e+05
2022 03 27  0100   59665    3600    0        3.4      434.0     1.55e+05
2022 03 27  0200   59665    7200    0        3.3      428.5     1.63e+05
2022 03 27  0300   59665   10800    9    -9999.9    -9999.9    -1.00e+05
2022 03 27  0400   59665   14400    0        1.5      426.3     1.63e+05
2022 03 27  0500   59665   18000    0        4.2      436.2     8.15e+04
2022 03 27  0600   59665   21600    1        3.4      449.0     1.26e+05
2022 03 27  0700   59665   25200    0        3.5      488.7     2.85e+05
2022 03 27  0800   59665   28800    0        4.6      510.1     3.38e+05
2022 03 27  0900   59665   32400    9    -9999.9    -9999.9    -1.00e+05
2022 03 27  1000   59665   36000    1        3.1      517.6     3.20e+05
2022 03 27  1100   59665   39600    0        2.8      494.1     3.37e+05
2022 03 27  1200   59665   43200    0        2.9      512.4     3.98e+05
2022 03 27  1300   59665   46800    0        2.2      503.2     3.13e+05
2022 03 27  1400   59665   50400    0        2.6      506.6     3.26e+05
2022 03 27  1500   59665   54000    9    -9999.9    -9999.9    -1.00e+05
2022 03 27  1600   59665   57600    0        2.9      515.6     3.96e+05
2022 03 27  1700   59665   61200    1        3.1      515.8     3.36e+05
2022 03 27  1800   59665   64800    0        3.0      522.9     3.04e+05
2022 03 27  1900   59665   68400    1        2.2      505.4     2.95e+05
2022 03 27  2000   59665   72000    0        3.0      492.0     2.46e+05
2022 03 27  2100   59665   75600    9    -9999.9    -9999.9    -1.00e+05
2022 03 27  2200   59665   79200    0        4.0      494.7     2.39e+05
2022 03 27  2300   59665   82800    1        3.6      494.8     2.69e+05
2022 03 28  0000   59666       0    0        1.9      515.8     2.32e+05
2022 03 28  0100   59666    3600    0        0.4      535.0     1.67e+05
2022 03 28  0200   59666    7200    0        0.7      520.7     1.48e+05
2022 03 28  0300   59666   10800    9    -9999.9    -9999.9    -1.00e+05
2022 03 28  0400   59666   14400    1        0.5      508.4     1.38e+05
2022 03 28  0500   59666   18000    0        1.3      539.4     1.02e+05
2022 03 28  0600   59666   21600    0        1.4      539.5     9.82e+04
2022 03 28  0700   59666   25200    0        1.6      530.0     7.14e+04
2022 03 28  0800   59666   28800    0        1.1      528.6     7.22e+04
2022 03 28  0900   59666   32400    9    -9999.9    -9999.9    -1.00e+05
2022 03 28  1000   59666   36000    0        0.7      527.4     8.78e+04
2022 03 28  1100   59666   39600    0        1.3      522.3     5.33e+04
2022 03 28  1200   59666   43200    0        1.7      508.3     5.13e+04
2022 03 28  1300   59666   46800    0        2.2      495.4     5.07e+04
2022 03 28  1400   59666   50400    0        2.2      478.0     4.38e+04
2022 03 28  1500   59666   54000    9    -9999.9    -9999.9    -1.00e+05
2022 03 28  1600   59666   57600    0        2.3      460.3     3.65e+04
2022 03 28  1700   59666   61200    0        2.0      451.5     4.15e+04
2022 03 28  1800   59666   64800    0        1.8      444.3     4.04e+04
2022 03 28  1900   59666   68400    0        1.0      436.2     4.35e+04
2022 03 28  2000   59666   72000    0        1.4      438.3     3.88e+04
2022 03 28  2100   59666   75600    9    -9999.9    -9999.9    -1.00e+05
2022 03 28  2200   59666   79200    0        0.9      430.8     4.72e+04
2022 03 28  2300   59666   82800    0        1.4      432.0     4.50e+04
2022 03 29  0000   59667       0    0        2.0      429.5     5.10e+04
2022 03 29  0100   59667    3600    0        1.9      432.3     3.59e+04
2022 03 29  0200   59667    7200    0        2.3      427.6     3.46e+04
2022 03 29  0300   59667   10800    9    -9999.9    -9999.9    -1.00e+05
2022 03 29  0400   59667   14400    0        0.2      413.9     5.92e+04
2022 03 29  0500   59667   18000    0        0.8      421.8     4.91e+04
2022 03 29  0600   59667   21600    0        2.7      423.3     3.97e+04
2022 03 29  0700   59667   25200    0        4.4      423.1     3.16e+04
2022 03 29  0800   59667   28800    0        1.9      410.2     4.17e+04
2022 03 29  0900   59667   32400    9    -9999.9    -9999.9    -1.00e+05
2022 03 29  1000   59667   36000    0        3.0      406.5     4.98e+04
2022 03 29  1100   59667   39600    0        2.6      415.4     7.52e+04
2022 03 29  1200   59667   43200    0        2.2      420.2     7.03e+04
2022 03 29  1300   59667   46800    0        3.0      424.1     7.58e+04
2022 03 29  1400   59667   50400    0        2.4      419.5     7.09e+04
2022 03 29  1500   59667   54000    9    -9999.9    -9999.9    -1.00e+05
2022 03 29  1600   59667   57600    0        1.6      419.4     5.74e+04
2022 03 29  1700   59667   61200    0        1.9      415.4     5.80e+04
2022 03 29  1800   59667   64800    0        0.6      420.5     5.73e+04
2022 03 29  1900   59667   68400    0        0.5      420.4     5.81e+04
2022 03 29  2000   59667   72000    0        0.7      418.6     6.88e+04
2022 03 29  2100   59667   75600    9    -9999.9    -9999.9    -1.00e+05
2022 03 29  2200   59667   79200    1        0.5      410.1     6.20e+04
2022 03 29  2300   59667   82800    0        0.5      405.9     6.27e+04
2022 03 30  0000   59668       0    0        0.7      407.1     5.82e+04
2022 03 30  0100   59668    3600    0        0.7      407.7     4.57e+04
2022 03 30  0200   59668    7200    0        0.3      402.9     4.69e+04
2022 03 30  0300   59668   10800    9    -9999.9    -9999.9    -1.00e+05
2022 03 30  0400   59668   14400    0        0.9      393.7     3.67e+04
2022 03 30  0500   59668   18000    0        0.4      392.1     4.18e+04
2022 03 30  0600   59668   21600    0        0.4      398.0     4.23e+04
2022 03 30  0700   59668   25200    0        0.5      396.6     4.36e+04
2022 03 30  0800   59668   28800    0        0.8      401.3     4.71e+04
2022 03 30  0900   59668   32400    9    -9999.9    -9999.9    -1.00e+05
2022 03 30  1000   59668   36000    0        2.6      400.3     3.62e+04
2022 03 30  1100   59668   39600    0        3.6      395.3     3.06e+04
2022 03 30  1200   59668   43200    0        4.1      376.3     1.68e+04
2022 03 30  1300   59668   46800    0        4.3      374.7     1.40e+04
2022 03 30  1400   59668   50400    0        4.0      382.1     1.61e+04
2022 03 30  1500   59668   54000    9    -9999.9    -9999.9    -1.00e+05
2022 03 30  1600   59668   57600    0        2.3      378.5     4.05e+04
2022 03 30  1700   59668   61200    0        1.1      385.0     3.87e+04
2022 03 30  1800   59668   64800    0        1.2      386.6     2.68e+04
2022 03 30  1900   59668   68400    0        3.6      389.3     4.31e+04
2022 03 30  2000   59668   72000    0        1.6      383.2     4.74e+04
2022 03 30  2100   59668   75600    9    -9999.9    -9999.9    -1.00e+05
2022 03 30  2200   59668   79200    0        6.5      401.8     4.27e+04
2022 03 30  2300   59668   82800    0        9.8      404.2     2.44e+04
2022 03 31  0000   59669       0    0        6.3      411.0     6.91e+04
2022 03 31  0100   59669    3600    0       10.0      438.6     1.20e+05
2022 03 31  0200   59669    7200    0       21.2      506.4     2.67e+05
2022 03 31  0300   59669   10800    9    -9999.9    -9999.9    -1.00e+05
2022 03 31  0400   59669   14400    0        8.7      521.2     4.19e+05
2022 03 31  0500   59669   18000    0        4.0      531.7     5.49e+05
2022 03 31  0600   59669   21600    0        1.5      564.4     4.05e+05
2022 03 31  0700   59669   25200    1        3.7      572.2     4.00e+05
2022 03 31  0800   59669   28800    0        1.5      565.1     3.96e+05
2022 03 31  0900   59669   32400    9    -9999.9    -9999.9    -1.00e+05
2022 03 31  1000   59669   36000    0        4.0      590.4     2.67e+05
2022 03 31  1100   59669   39600    0        1.9      590.6     3.34e+05
2022 03 31  1200   59669   43200    0        0.3      546.3     2.17e+05
2022 03 31  1300   59669   46800    0        2.3      525.4     1.20e+05
2022 03 31  1400   59669   50400    0        0.3      518.0     1.40e+05
2022 03 31  1500   59669   54000    9    -9999.9    -9999.9    -1.00e+05
2022 03 31  1600   59669   57600    0        0.1      508.1     1.01e+05
2022 03 31  1700   59669   61200    0        0.2      471.6     1.26e+05
2022 03 31  1800   59669   64800    0        0.1      469.2     1.04e+05
2022 03 31  1900   59669   68400    1        0.1      463.7     1.03e+05
2022 03 31  2000   59669   72000    0        0.0      464.9     1.39e+05
2022 03 31  2100   59669   75600    0        0.0      462.9     1.75e+05
2022 03 31  2200   59669   79200    0        0.0      462.5     5.72e+04
2022 03 31  2300   59669   82800    0        0.0      456.8     3.48e+04
